open,close,high,low,value,volume,begin,end
182.48,182.48,182.48,182.48,3467.12,19,2025-09-19 10:28:00,2025-09-19 10:28:59
182.46,182.44,182.48,182.44,128632.26,705,2025-09-19 10:29:00,2025-09-19 10:29:59
182.48,182.44,182.48,182.44,42326.12,232,2025-09-19 10:30:00,2025-09-19 10:30:59
182.44,182.6,182.6,182.44,523264.2200000001,2867,2025-09-19 10:31:00,2025-09-19 10:31:59
182.58,182.58,182.58,182.58,182.58,1,2025-09-19 10:32:00,2025-09-19 10:32:59
182.58,182.58,182.58,182.44,222692.37999999998,1220,2025-09-19 10:33:00,2025-09-19 10:33:59
182.6,182.5,182.6,182.5,4382.3,24,2025-09-19 10:34:00,2025-09-19 10:34:59
182.5,182.6,182.6,182.5,20085.18,110,2025-09-19 10:35:00,2025-09-19 10:35:59
182.58,182.6,182.6,182.58,46015.03999999999,252,2025-09-19 10:36:00,2025-09-19 10:36:59
182.5,182.48,182.5,182.48,5292.419999999999,29,2025-09-19 10:37:00,2025-09-19 10:37:59
182.5,182.5,182.5,182.5,912.5,5,2025-09-19 10:38:00,2025-09-19 10:38:59
182.5,182.58,182.6,182.5,38878.14,213,2025-09-19 10:39:00,2025-09-19 10:39:59
182.58,182.58,182.58,182.58,365.16,2,2025-09-19 10:40:00,2025-09-19 10:40:59
182.58,182.52,182.6,182.52,30673.2,168,2025-09-19 10:41:00,2025-09-19 10:41:59
182.48,182.48,182.48,182.48,15328.32,84,2025-09-19 10:42:00,2025-09-19 10:42:59
182.48,182.48,182.48,182.48,14963.36,82,2025-09-19 10:43:00,2025-09-19 10:43:59
182.48,182.52,182.52,182.48,9124.84,50,2025-09-19 10:44:00,2025-09-19 10:44:59
182.52,182.46,182.58,182.46,90734.12000000002,497,2025-09-19 10:45:00,2025-09-19 10:45:59
182.58,182.6,182.6,182.58,10955.6,60,2025-09-19 10:46:00,2025-09-19 10:46:59
182.58,182.56,182.58,182.44,16247.440000000002,89,2025-09-19 10:47:00,2025-09-19 10:47:59
182.56,182.44,182.56,182.44,3466.76,19,2025-09-19 10:48:00,2025-09-19 10:48:59
182.54,182.54,182.54,182.54,182.54,1,2025-09-19 10:49:00,2025-09-19 10:49:59
182.46,182.46,182.46,182.44,27733.879999999997,152,2025-09-19 10:50:00,2025-09-19 10:50:59
182.44,182.44,182.46,182.44,4196.32,23,2025-09-19 10:51:00,2025-09-19 10:51:59
182.46,182.46,182.46,182.46,547.38,3,2025-09-19 10:52:00,2025-09-19 10:52:59
182.44,182.46,182.46,182.44,364.9,2,2025-09-19 10:53:00,2025-09-19 10:53:59
182.44,182.46,182.46,182.44,47073.72,258,2025-09-19 10:54:00,2025-09-19 10:54:59
182.44,182.46,182.46,182.44,34663.66,190,2025-09-19 10:55:00,2025-09-19 10:55:59
182.46,182.46,182.46,182.46,104184.66,571,2025-09-19 10:56:00,2025-09-19 10:56:59
182.46,182.46,182.46,182.46,182.46,1,2025-09-19 10:57:00,2025-09-19 10:57:59
182.46,182.46,182.46,182.46,1824.6,10,2025-09-19 10:58:00,2025-09-19 10:58:59
182.46,182.46,182.46,182.46,1459.6799999999998,8,2025-09-19 10:59:00,2025-09-19 10:59:59
182.24,182.24,182.24,182.24,25149.120000000003,138,2025-09-22 09:59:00,2025-09-22 09:59:59
182.12,182.4,182.74,182.02,3459044.639999999,18980,2025-09-22 10:00:00,2025-09-22 10:00:59
182.1,182.32,182.38,182.1,120107.68000000002,659,2025-09-22 10:01:00,2025-09-22 10:01:59
182.2,182.18,182.2,182.12,22402.54,123,2025-09-22 10:02:00,2025-09-22 10:02:59
182.18,182.12,182.44,182.1,331306.58,1818,2025-09-22 10:03:00,2025-09-22 10:03:59
182.12,182.1,182.22,182.1,91238.9,501,2025-09-22 10:04:00,2025-09-22 10:04:59
182.1,182.2,182.22,182.04,374322.86,2056,2025-09-22 10:05:00,2025-09-22 10:05:59
182.06,182.02,182.06,182.02,953344.3200000001,5237,2025-09-22 10:06:00,2025-09-22 10:06:59
182.0,182.14,182.14,182.0,41159.66,226,2025-09-22 10:07:00,2025-09-22 10:07:59
182.0,182.02,182.14,182.0,36059.579999999994,198,2025-09-22 10:08:00,2025-09-22 10:08:59
182.14,182.12,182.14,182.02,107824.13999999998,592,2025-09-22 10:09:00,2025-09-22 10:09:59
182.12,182.12,182.12,182.12,1092.72,6,2025-09-22 10:10:00,2025-09-22 10:10:59
182.12,182.12,182.12,182.1,10380.820000000002,57,2025-09-22 10:11:00,2025-09-22 10:11:59
182.06,182.14,182.14,182.02,207069.22,1137,2025-09-22 10:12:00,2025-09-22 10:12:59
182.14,182.16,182.16,182.1,424523.62,2331,2025-09-22 10:13:00,2025-09-22 10:13:59
182.14,182.1,182.14,182.1,22580.56,124,2025-09-22 10:14:00,2025-09-22 10:14:59
182.16,182.16,182.16,182.12,8195.52,45,2025-09-22 10:15:00,2025-09-22 10:15:59
182.12,182.12,182.12,182.12,1639.08,9,2025-09-22 10:16:00,2025-09-22 10:16:59
182.12,182.22,182.22,182.12,175637.16,964,2025-09-22 10:17:00,2025-09-22 10:17:59
182.14,182.22,182.22,182.14,7285.759999999999,40,2025-09-22 10:18:00,2025-09-22 10:18:59
182.22,182.12,182.22,182.12,149530.03999999998,821,2025-09-22 10:19:00,2025-09-22 10:19:59
182.22,182.12,182.22,182.12,6557.62,36,2025-09-22 10:20:00,2025-09-22 10:20:59
182.12,182.1,182.12,182.1,637714.48,3502,2025-09-22 10:23:00,2025-09-22 10:23:59
182.1,182.08,182.16,182.08,1916035.52,10523,2025-09-22 10:24:00,2025-09-22 10:24:59
182.16,182.16,182.16,182.16,8197.199999999999,45,2025-09-22 10:25:00,2025-09-22 10:25:59
182.08,182.16,182.2,182.08,131691.68,723,2025-09-22 10:26:00,2025-09-22 10:26:59
182.14,182.14,182.14,182.14,15481.9,85,2025-09-22 10:27:00,2025-09-22 10:27:59
182.14,182.14,182.14,182.14,2003.54,11,2025-09-22 10:28:00,2025-09-22 10:28:59
182.0,182.0,182.0,182.0,364.0,2,2025-09-22 10:29:00,2025-09-22 10:29:59
182.0,182.14,182.14,181.96,128842.39999999998,708,2025-09-22 10:30:00,2025-09-22 10:30:59
182.0,182.0,182.02,182.0,1638.02,9,2025-09-22 10:31:00,2025-09-22 10:31:59
182.12,181.98,182.12,181.98,94821.34000000001,521,2025-09-22 10:32:00,2025-09-22 10:32:59
181.98,181.98,181.98,181.98,4367.52,24,2025-09-22 10:33:00,2025-09-22 10:33:59
182.0,182.06,182.08,181.98,5097.54,28,2025-09-22 10:34:00,2025-09-22 10:34:59
182.06,182.08,182.08,181.98,2184.84,12,2025-09-22 10:35:00,2025-09-22 10:35:59
181.98,181.94,182.08,181.94,338792.84,1862,2025-09-22 10:36:00,2025-09-22 10:36:59
182.06,182.08,182.08,181.96,1638.44,9,2025-09-22 10:37:00,2025-09-22 10:37:59
182.08,182.08,182.08,182.08,9832.32,54,2025-09-22 10:38:00,2025-09-22 10:38:59
181.96,181.96,181.96,181.96,287678.76,1581,2025-09-22 10:39:00,2025-09-22 10:39:59
181.96,182.08,182.08,181.96,377388.4,2074,2025-09-22 10:40:00,2025-09-22 10:40:59
182.08,182.08,182.08,181.96,24753.88,136,2025-09-22 10:41:00,2025-09-22 10:41:59
182.08,182.08,182.08,181.96,6372.08,35,2025-09-22 10:42:00,2025-09-22 10:42:59
182.08,181.96,182.08,181.96,3098418.24,17028,2025-09-22 10:43:00,2025-09-22 10:43:59
181.96,181.96,182.08,181.96,134469.63999999998,739,2025-09-22 10:44:00,2025-09-22 10:44:59
182.02,182.06,182.06,181.94,93917.48,516,2025-09-22 10:45:00,2025-09-22 10:45:59
181.94,181.94,182.06,181.94,19468.180000000004,107,2025-09-22 10:46:00,2025-09-22 10:46:59
182.04,181.9,182.04,181.9,154440.87999999998,849,2025-09-22 10:47:00,2025-09-22 10:47:59
182.04,182.04,182.04,182.04,239746.68000000002,1317,2025-09-22 10:48:00,2025-09-22 10:48:59
182.02,182.02,182.02,182.02,95196.46,523,2025-09-22 10:49:00,2025-09-22 10:49:59
181.92,181.9,181.92,181.9,49476.86,272,2025-09-22 10:50:00,2025-09-22 10:50:59
182.02,182.02,182.02,181.9,10738.94,59,2025-09-22 10:51:00,2025-09-22 10:51:59
181.9,181.84,181.9,181.84,1247879.52,6862,2025-09-22 10:52:00,2025-09-22 10:52:59
181.86,181.98,181.98,181.86,18373.38,101,2025-09-22 10:53:00,2025-09-22 10:53:59
181.98,181.84,181.98,181.84,62600.1,344,2025-09-22 10:54:00,2025-09-22 10:54:59
181.98,181.98,181.98,181.98,1091.88,6,2025-09-22 10:55:00,2025-09-22 10:55:59
181.98,181.98,181.98,181.86,11828.46,65,2025-09-22 10:56:00,2025-09-22 10:56:59
182.0,181.86,182.0,181.86,2729.0200000000004,15,2025-09-22 10:57:00,2025-09-22 10:57:59
181.98,181.96,181.98,181.86,4185.38,23,2025-09-22 10:58:00,2025-09-22 10:58:59
181.88,181.96,181.96,181.86,29645.18,163,2025-09-22 10:59:00,2025-09-22 10:59:59
181.84,181.84,181.84,181.84,5273.360000000001,29,2025-09-23 09:59:00,2025-09-23 09:59:59
181.74,181.96,181.96,181.7,392426.80000000005,2159,2025-09-23 10:00:00,2025-09-23 10:00:59
181.96,181.86,181.96,181.86,2365.2799999999997,13,2025-09-23 10:01:00,2025-09-23 10:01:59
181.86,181.86,181.86,181.86,181.86,1,2025-09-23 10:02:00,2025-09-23 10:02:59
181.8,181.72,181.8,181.72,2907.68,16,2025-09-23 10:03:00,2025-09-23 10:03:59
181.74,181.82,181.82,181.7,296726.08,1633,2025-09-23 10:05:00,2025-09-23 10:05:59
181.74,181.76,182.0,181.7,1557939.32,8570,2025-09-23 10:06:00,2025-09-23 10:06:59
181.74,181.98,181.98,181.74,908.94,5,2025-09-23 10:07:00,2025-09-23 10:07:59
181.94,181.8,181.94,181.8,6549.42,36,2025-09-23 10:08:00,2025-09-23 10:08:59
181.94,181.94,181.94,181.94,181.94,1,2025-09-23 10:09:00,2025-09-23 10:09:59
181.8,181.78,181.8,181.76,12906.98,71,2025-09-23 10:10:00,2025-09-23 10:10:59
181.76,181.78,181.78,181.76,14905.82,82,2025-09-23 10:11:00,2025-09-23 10:11:59
181.78,181.78,181.78,181.78,1817.8,10,2025-09-23 10:13:00,2025-09-23 10:13:59
181.78,181.76,181.78,181.76,173235.58,953,2025-09-23 10:14:00,2025-09-23 10:14:59
181.76,181.76,181.8,181.74,5816.399999999999,32,2025-09-23 10:15:00,2025-09-23 10:15:59
181.76,181.76,181.8,181.74,232264.6,1278,2025-09-23 10:16:00,2025-09-23 10:16:59
181.76,181.76,181.8,181.76,21815.879999999997,120,2025-09-23 10:17:00,2025-09-23 10:17:59
181.76,181.76,181.76,181.74,24172.02,133,2025-09-23 10:18:00,2025-09-23 10:18:59
181.76,181.8,181.8,181.76,18361.76,101,2025-09-23 10:19:00,2025-09-23 10:19:59
181.76,181.76,181.76,181.76,908.8,5,2025-09-23 10:20:00,2025-09-23 10:20:59
181.78,181.76,181.78,181.76,5998.099999999999,33,2025-09-23 10:21:00,2025-09-23 10:21:59
181.78,181.78,181.78,181.78,545.34,3,2025-09-23 10:22:00,2025-09-23 10:22:59
181.78,181.78,181.78,181.78,181.78,1,2025-09-23 10:24:00,2025-09-23 10:24:59
181.76,181.76,181.76,181.76,727.04,4,2025-09-23 10:25:00,2025-09-23 10:25:59
181.76,181.76,181.76,181.76,1100920.32,6057,2025-09-23 10:26:00,2025-09-23 10:26:59
181.76,181.78,181.78,181.76,14359.8,79,2025-09-23 10:27:00,2025-09-23 10:27:59
181.78,181.78,181.8,181.78,275214.98,1514,2025-09-23 10:28:00,2025-09-23 10:28:59
181.78,181.78,181.78,181.78,76892.94,423,2025-09-23 10:29:00,2025-09-23 10:29:59
181.8,181.8,181.8,181.8,545.4,3,2025-09-23 10:30:00,2025-09-23 10:30:59
181.8,181.8,181.8,181.78,319786.1400000001,1759,2025-09-23 10:31:00,2025-09-23 10:31:59
181.8,181.8,181.8,181.78,1636.1599999999999,9,2025-09-23 10:32:00,2025-09-23 10:32:59
181.8,181.8,181.8,181.78,3272.2599999999998,18,2025-09-23 10:33:00,2025-09-23 10:33:59
181.8,181.78,181.8,181.78,20177.619999999995,111,2025-09-23 10:34:00,2025-09-23 10:34:59
181.78,181.8,181.8,181.78,9998.92,55,2025-09-23 10:35:00,2025-09-23 10:35:59
181.8,181.9,182.06,181.8,729934.8800000001,4015,2025-09-23 10:36:00,2025-09-23 10:36:59
181.9,181.9,181.9,181.9,1455.2,8,2025-09-23 10:37:00,2025-09-23 10:37:59
181.9,182.02,182.02,181.9,2183.6400000000003,12,2025-09-23 10:39:00,2025-09-23 10:39:59
181.9,182.0,182.02,181.9,8917.42,49,2025-09-23 10:40:00,2025-09-23 10:40:59
181.9,182.0,182.08,181.9,132131.84,726,2025-09-23 10:41:00,2025-09-23 10:41:59
182.0,182.02,182.08,182.0,189544.96,1041,2025-09-23 10:42:00,2025-09-23 10:42:59
182.0,182.02,182.02,182.0,3822.38,21,2025-09-23 10:43:00,2025-09-23 10:43:59
182.02,182.02,182.02,182.02,910.1,5,2025-09-23 10:44:00,2025-09-23 10:44:59
182.02,182.02,182.02,182.02,6552.72,36,2025-09-23 10:46:00,2025-09-23 10:46:59
182.0,182.0,182.0,182.0,22932.0,126,2025-09-23 10:48:00,2025-09-23 10:48:59
182.0,182.02,182.02,182.0,5278.4400000000005,29,2025-09-23 10:49:00,2025-09-23 10:49:59
182.02,182.02,182.02,182.0,1638.06,9,2025-09-23 10:50:00,2025-09-23 10:50:59
182.0,182.0,182.02,182.0,50965.42,280,2025-09-23 10:51:00,2025-09-23 10:51:59
182.0,182.02,182.02,181.92,4186.14,23,2025-09-23 10:52:00,2025-09-23 10:52:59
181.98,181.98,181.98,181.98,181.98,1,2025-09-23 10:53:00,2025-09-23 10:53:59
181.92,182.02,182.02,181.92,64070.46,352,2025-09-23 10:54:00,2025-09-23 10:54:59
182.02,181.92,182.02,181.92,4913.24,27,2025-09-23 10:55:00,2025-09-23 10:55:59
182.0,182.0,182.02,181.92,47864.36,263,2025-09-23 10:56:00,2025-09-23 10:56:59
181.9,181.9,182.02,181.9,12011.84,66,2025-09-23 10:57:00,2025-09-23 10:57:59
182.02,182.02,182.02,182.02,9465.04,52,2025-09-23 10:58:00,2025-09-23 10:58:59
182.02,182.02,182.02,181.9,40382.88,222,2025-09-23 10:59:00,2025-09-23 10:59:59
181.66,181.66,181.66,181.66,38511.920000000006,212,2025-09-24 09:59:00,2025-09-24 09:59:59
181.62,181.66,181.66,181.58,472346.75999999995,2601,2025-09-24 10:00:00,2025-09-24 10:00:59
181.62,181.64,181.64,181.62,10716.119999999999,59,2025-09-24 10:01:00,2025-09-24 10:01:59
181.62,181.6,181.66,181.6,229789.28000000003,1265,2025-09-24 10:02:00,2025-09-24 10:02:59
181.66,181.8,181.8,181.66,1085936.94,5974,2025-09-24 10:03:00,2025-09-24 10:03:59
181.82,181.8,181.82,181.8,25815.62,142,2025-09-24 10:04:00,2025-09-24 10:04:59
181.86,181.8,181.86,181.78,4442612.399999999,24437,2025-09-24 10:06:00,2025-09-24 10:06:59
181.8,181.8,181.8,181.8,10908.0,60,2025-09-24 10:07:00,2025-09-24 10:07:59
181.8,181.8,181.8,181.8,837734.4,4608,2025-09-24 10:08:00,2025-09-24 10:08:59
181.8,181.8,181.8,181.78,1472034.58,8097,2025-09-24 10:09:00,2025-09-24 10:09:59
181.8,181.8,181.8,181.8,10726.2,59,2025-09-24 10:10:00,2025-09-24 10:10:59
181.82,181.82,181.82,181.82,1090.92,6,2025-09-24 10:11:00,2025-09-24 10:11:59
181.82,181.82,181.84,181.82,3818.34,21,2025-09-24 10:12:00,2025-09-24 10:12:59
181.82,181.82,181.82,181.78,169969.18,935,2025-09-24 10:13:00,2025-09-24 10:13:59
181.78,181.76,181.82,181.76,244831.90000000002,1347,2025-09-24 10:14:00,2025-09-24 10:14:59
181.78,181.78,181.78,181.78,4726.28,26,2025-09-24 10:15:00,2025-09-24 10:15:59
181.72,181.72,181.72,181.72,2180.64,12,2025-09-24 10:16:00,2025-09-24 10:16:59
181.74,181.8,181.8,181.74,7453.74,41,2025-09-24 10:17:00,2025-09-24 10:17:59
181.8,181.8,181.8,181.8,727.2,4,2025-09-24 10:18:00,2025-09-24 10:18:59
181.8,181.8,181.8,181.8,181.8,1,2025-09-24 10:19:00,2025-09-24 10:19:59
181.8,181.8,181.8,181.8,909.0,5,2025-09-24 10:20:00,2025-09-24 10:20:59
181.74,181.74,181.74,181.74,5815.68,32,2025-09-24 10:21:00,2025-09-24 10:21:59
181.74,181.66,181.74,181.66,15079.94,83,2025-09-24 10:22:00,2025-09-24 10:22:59
181.78,181.78,181.78,181.68,11633.619999999999,64,2025-09-24 10:23:00,2025-09-24 10:23:59
181.7,181.68,181.7,181.68,14171.06,78,2025-09-24 10:24:00,2025-09-24 10:24:59
181.7,181.7,181.7,181.7,3270.6,18,2025-09-24 10:25:00,2025-09-24 10:25:59
181.74,181.74,181.74,181.74,908.7,5,2025-09-24 10:26:00,2025-09-24 10:26:59
181.7,181.64,181.7,181.64,127533.36000000002,702,2025-09-24 10:27:00,2025-09-24 10:27:59
181.66,181.66,181.66,181.66,120803.90000000001,665,2025-09-24 10:28:00,2025-09-24 10:28:59
181.66,181.66,181.66,181.66,59584.479999999996,328,2025-09-24 10:29:00,2025-09-24 10:29:59
181.66,181.7,181.72,181.66,13988.16,77,2025-09-24 10:30:00,2025-09-24 10:30:59
181.7,181.7,181.7,181.7,363.4,2,2025-09-24 10:31:00,2025-09-24 10:31:59
181.7,181.7,181.7,181.7,2725.5,15,2025-09-24 10:32:00,2025-09-24 10:32:59
181.68,181.64,181.7,181.64,7993.14,44,2025-09-24 10:33:00,2025-09-24 10:33:59
181.64,181.64,181.64,181.64,2361.3199999999997,13,2025-09-24 10:34:00,2025-09-24 10:34:59
181.64,181.64,181.64,181.64,908.2,5,2025-09-24 10:35:00,2025-09-24 10:35:59
181.64,181.6,181.64,181.6,6357.14,35,2025-09-24 10:36:00,2025-09-24 10:36:59
181.64,181.64,181.64,181.64,181.64,1,2025-09-24 10:37:00,2025-09-24 10:37:59
181.64,181.6,181.64,181.6,21614.440000000002,119,2025-09-24 10:38:00,2025-09-24 10:38:59
181.62,181.6,181.62,181.6,544.84,3,2025-09-24 10:39:00,2025-09-24 10:39:59
181.6,181.68,181.68,181.6,9988.400000000001,55,2025-09-24 10:40:00,2025-09-24 10:40:59
181.64,181.62,181.68,181.6,29421.980000000007,162,2025-09-24 10:41:00,2025-09-24 10:41:59
181.66,181.62,181.82,181.6,278114.04,1531,2025-09-24 10:42:00,2025-09-24 10:42:59
181.6,181.6,181.6,181.6,76816.8,423,2025-09-24 10:44:00,2025-09-24 10:44:59
181.6,181.58,181.6,181.58,44128.740000000005,243,2025-09-24 10:45:00,2025-09-24 10:45:59
181.58,181.76,181.82,181.58,116697.90000000001,642,2025-09-24 10:46:00,2025-09-24 10:46:59
181.62,181.62,181.62,181.62,1452.96,8,2025-09-24 10:47:00,2025-09-24 10:47:59
181.62,181.8,181.8,181.62,1090.62,6,2025-09-24 10:48:00,2025-09-24 10:48:59
181.78,181.64,181.78,181.64,1272.1799999999998,7,2025-09-24 10:49:00,2025-09-24 10:49:59
181.76,181.64,181.76,181.64,1998.52,11,2025-09-24 10:50:00,2025-09-24 10:50:59
181.64,181.6,181.64,181.6,2724.4,15,2025-09-24 10:51:00,2025-09-24 10:51:59
181.66,181.66,181.66,181.66,1816.6,10,2025-09-24 10:53:00,2025-09-24 10:53:59
181.66,181.66,181.66,181.66,726.64,4,2025-09-24 10:54:00,2025-09-24 10:54:59
181.66,181.66,181.66,181.66,908.3,5,2025-09-24 10:55:00,2025-09-24 10:55:59
181.66,181.78,181.78,181.66,18175.84,100,2025-09-24 10:56:00,2025-09-24 10:56:59
181.74,181.62,181.74,181.62,2361.42,13,2025-09-24 10:57:00,2025-09-24 10:57:59
181.64,181.62,181.64,181.62,19798.58,109,2025-09-24 10:58:00,2025-09-24 10:58:59
181.76,181.6,181.78,181.6,37956.380000000005,209,2025-09-24 10:59:00,2025-09-24 10:59:59
181.36,181.36,181.36,181.36,51868.96,286,2025-09-25 09:59:00,2025-09-25 09:59:59
181.36,181.5,181.5,181.36,362076.86,1996,2025-09-25 10:00:00,2025-09-25 10:00:59
181.5,181.48,181.5,181.42,4170591.36,22981,2025-09-25 10:01:00,2025-09-25 10:01:59
181.5,181.48,181.5,181.48,201261.34,1109,2025-09-25 10:02:00,2025-09-25 10:02:59
181.48,181.64,181.64,181.48,265291.02,1461,2025-09-25 10:03:00,2025-09-25 10:03:59
181.6,181.74,181.74,181.6,1486895.2999999998,8182,2025-09-25 10:04:00,2025-09-25 10:04:59
181.76,181.78,181.78,181.76,9270.58,51,2025-09-25 10:05:00,2025-09-25 10:05:59
181.78,181.78,181.78,181.78,901447.02,4959,2025-09-25 10:06:00,2025-09-25 10:06:59
181.78,181.8,181.82,181.78,343957.77999999997,1892,2025-09-25 10:07:00,2025-09-25 10:07:59
181.82,181.82,181.82,181.82,10181.92,56,2025-09-25 10:08:00,2025-09-25 10:08:59
181.8,181.82,181.82,181.8,2181.68,12,2025-09-25 10:09:00,2025-09-25 10:09:59
181.8,181.8,181.82,181.8,65267.68,359,2025-09-25 10:10:00,2025-09-25 10:10:59
181.8,181.82,181.82,181.78,909.0,5,2025-09-25 10:11:00,2025-09-25 10:11:59
181.8,181.78,181.8,181.78,1272.58,7,2025-09-25 10:12:00,2025-09-25 10:12:59
181.8,181.8,181.82,181.8,909.02,5,2025-09-25 10:13:00,2025-09-25 10:13:59
181.8,181.8,181.8,181.8,4548817.8,25021,2025-09-25 10:14:00,2025-09-25 10:14:59
181.82,181.82,181.82,181.82,181.82,1,2025-09-25 10:16:00,2025-09-25 10:16:59
181.8,181.82,181.82,181.8,307425.27999999997,1691,2025-09-25 10:17:00,2025-09-25 10:17:59
181.82,181.8,181.82,181.8,4363.219999999999,24,2025-09-25 10:18:00,2025-09-25 10:18:59
181.82,181.82,181.82,181.82,18182.0,100,2025-09-25 10:19:00,2025-09-25 10:19:59
181.8,181.78,181.8,181.78,7271.96,40,2025-09-25 10:20:00,2025-09-25 10:20:59
181.8,181.76,181.8,181.76,3999.28,22,2025-09-25 10:21:00,2025-09-25 10:21:59
181.76,181.76,181.76,181.76,181.76,1,2025-09-25 10:22:00,2025-09-25 10:22:59
181.8,181.8,181.8,181.8,363.6,2,2025-09-25 10:23:00,2025-09-25 10:23:59
181.76,181.8,181.8,181.7,28709.219999999998,158,2025-09-25 10:24:00,2025-09-25 10:24:59
181.72,181.7,181.72,181.7,915768.1799999999,5040,2025-09-25 10:25:00,2025-09-25 10:25:59
181.8,181.8,181.8,181.8,48358.8,266,2025-09-25 10:26:00,2025-09-25 10:26:59
181.7,181.7,181.7,181.7,41245.9,227,2025-09-25 10:27:00,2025-09-25 10:27:59
181.8,181.8,181.8,181.8,181.8,1,2025-09-25 10:28:00,2025-09-25 10:28:59
181.78,181.78,181.78,181.78,727.12,4,2025-09-25 10:29:00,2025-09-25 10:29:59
181.78,181.8,181.8,181.78,4181.280000000001,23,2025-09-25 10:30:00,2025-09-25 10:30:59
181.7,181.7,181.7,181.7,3634.0,20,2025-09-25 10:31:00,2025-09-25 10:31:59
181.8,181.8,181.8,181.7,8362.7,46,2025-09-25 10:33:00,2025-09-25 10:33:59
181.7,181.8,181.8,181.7,2181.5,12,2025-09-25 10:34:00,2025-09-25 10:34:59
181.8,181.7,181.8,181.7,7995.8,44,2025-09-25 10:35:00,2025-09-25 10:35:59
181.7,181.68,181.7,181.68,2395632.8000000003,13186,2025-09-25 10:36:00,2025-09-25 10:36:59
181.66,181.66,181.66,181.66,1089.96,6,2025-09-25 10:37:00,2025-09-25 10:37:59
181.66,181.66,181.8,181.66,27249.14,150,2025-09-25 10:38:00,2025-09-25 10:38:59
181.8,181.8,181.8,181.8,8362.8,46,2025-09-25 10:39:00,2025-09-25 10:39:59
181.68,181.68,181.68,181.68,181.68,1,2025-09-25 10:40:00,2025-09-25 10:40:59
181.78,181.66,181.78,181.66,33607.22,185,2025-09-25 10:41:00,2025-09-25 10:41:59
181.66,181.78,181.78,181.64,76479.81999999999,421,2025-09-25 10:42:00,2025-09-25 10:42:59
181.64,181.78,181.78,181.64,9814.58,54,2025-09-25 10:43:00,2025-09-25 10:43:59
181.64,181.64,181.64,181.64,9445.28,52,2025-09-25 10:44:00,2025-09-25 10:44:59
181.78,181.78,181.78,181.78,2363.1400000000003,13,2025-09-25 10:45:00,2025-09-25 10:45:59
181.76,181.64,181.76,181.64,726.8,4,2025-09-25 10:46:00,2025-09-25 10:46:59
181.76,181.6,181.76,181.6,56115.78,309,2025-09-25 10:47:00,2025-09-25 10:47:59
181.76,181.76,181.76,181.76,363.52,2,2025-09-25 10:48:00,2025-09-25 10:48:59
181.6,181.7,181.7,181.6,965567.9,5317,2025-09-25 10:50:00,2025-09-25 10:50:59
181.6,181.6,181.6,181.6,21247.2,117,2025-09-25 10:51:00,2025-09-25 10:51:59
181.6,181.58,181.6,181.58,49026.619999999995,270,2025-09-25 10:52:00,2025-09-25 10:52:59
181.6,181.58,181.7,181.58,33241.36,183,2025-09-25 10:53:00,2025-09-25 10:53:59
181.6,181.68,181.68,181.58,197379.96,1087,2025-09-25 10:54:00,2025-09-25 10:54:59
181.68,181.68,181.68,181.68,181.68,1,2025-09-25 10:55:00,2025-09-25 10:55:59
181.68,181.68,181.68,181.68,2180.16,12,2025-09-25 10:56:00,2025-09-25 10:56:59
181.64,181.66,181.66,181.64,1089.8600000000001,6,2025-09-25 10:57:00,2025-09-25 10:57:59
181.66,181.58,181.66,181.58,3087.02,17,2025-09-25 10:58:00,2025-09-25 10:58:59
181.66,181.74,181.74,181.6,235651.82,1297,2025-09-25 10:59:00,2025-09-25 10:59:59
181.14,181.14,181.14,181.14,3079.38,17,2025-09-26 09:59:00,2025-09-26 09:59:59
181.12,181.5,181.84,181.0,2137746.8,11778,2025-09-26 10:00:00,2025-09-26 10:00:59
181.5,181.5,181.5,181.5,133039.5,733,2025-09-26 10:01:00,2025-09-26 10:01:59
181.6,181.6,181.6,181.6,908.0,5,2025-09-26 10:02:00,2025-09-26 10:02:59
181.5,181.5,181.5,181.5,907.5,5,2025-09-26 10:03:00,2025-09-26 10:03:59
181.6,181.5,181.6,181.5,17424.6,96,2025-09-26 10:04:00,2025-09-26 10:04:59
181.52,181.52,181.52,181.52,907.6,5,2025-09-26 10:05:00,2025-09-26 10:05:59
181.5,181.4,181.52,181.4,94509.84,521,2025-09-26 10:07:00,2025-09-26 10:07:59
181.4,181.8,181.8,181.4,1578974.5999999999,8703,2025-09-26 10:08:00,2025-09-26 10:08:59
181.46,181.68,181.68,181.46,4174.0,23,2025-09-26 10:10:00,2025-09-26 10:10:59
181.46,181.64,181.64,181.42,736222.68,4058,2025-09-26 10:11:00,2025-09-26 10:11:59
181.66,181.5,181.66,181.44,19965393.78,110022,2025-09-26 10:12:00,2025-09-26 10:12:59
181.5,181.64,181.64,181.5,36143.16,199,2025-09-26 10:13:00,2025-09-26 10:13:59
181.5,181.5,181.52,181.5,462280.74,2547,2025-09-26 10:14:00,2025-09-26 10:14:59
181.5,181.5,181.52,181.5,1729513.54,9529,2025-09-26 10:15:00,2025-09-26 10:15:59
181.52,181.48,181.52,181.48,544.52,3,2025-09-26 10:16:00,2025-09-26 10:16:59
181.48,181.48,181.48,181.48,362.96,2,2025-09-26 10:17:00,2025-09-26 10:17:59
181.48,181.48,181.48,181.48,20325.760000000002,112,2025-09-26 10:18:00,2025-09-26 10:18:59
