TRADEDATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2024-05-15,18.42,19.32,13.92,18.3,0.0
2024-05-16,18.48,21.56,17.68,19.57,0.0
2024-05-17,20.29,20.75,18.71,19.31,0.0
2024-05-20,19.99,21.74,19.77,19.9,0.0
2024-05-21,19.44,20.24,18.3,19.8,0.0
2024-05-22,20.03,20.98,19.84,20.4,0.0
2024-05-23,20.31,20.98,18.65,20.44,0.0
2024-05-24,20.52,20.52,18.17,19.6,0.0
2024-05-27,19.6,20.86,19.13,20.26,0.0
2024-05-28,20.17,22.03,20.09,20.76,0.0
2024-05-29,20.88,23.42,20.71,22.41,0.0
2024-05-30,22.26,23.77,22.04,22.89,0.0
2024-05-31,22.42,23.36,19.7,21.88,0.0
2024-06-03,22.71,28.44,22.71,26.25,0.0
2024-06-04,25.86,26.79,24.77,25.64,0.0
2024-06-05,25.03,25.98,24.4,24.55,0.0
2024-06-06,23.73,26.35,23.73,25.23,0.0
2024-06-07,24.87,25.42,21.29,22.27,0.0
2024-06-10,22.74,24.4,21.85,24.05,0.0
2024-06-11,24.34,27.97,24.34,25.17,0.0
2024-06-13,24.07,28.53,22.65,26.3,0.0
2024-06-14,26.31,29.75,23.42,23.82,0.0
2024-06-17,21.8,28.78,21.06,25.07,0.0
2024-06-18,24.7,27.52,23.82,24.77,0.0
2024-06-19,24.49,26.71,23.76,25.03,0.0
2024-06-20,24.67,27.24,23.59,26.47,0.0
2024-06-21,26.28,26.48,23.34,24.77,0.0
2024-06-24,23.96,26.24,23.16,25.59,0.0
2024-06-25,24.93,26.2,24.65,25.86,0.0
2024-06-26,25.77,26.42,23.18,23.21,0.0
2024-06-27,23.42,23.86,21.97,23.17,0.0
2024-06-28,23.4,24.46,22.38,24.28,0.0
2024-07-01,23.88,25.56,23.69,24.4,0.0
2024-07-02,24.55,25.63,23.5,24.32,0.0
2024-07-03,24.26,25.44,23.67,24.74,0.0
2024-07-04,24.34,25.25,22.26,24.25,0.0
2024-07-05,24.81,25.04,22.59,22.69,0.0
2024-07-08,22.63,25.64,22.31,23.91,0.0
2024-07-09,24.05,27.61,23.72,27.61,0.0
2024-07-10,27.82,29.17,25.57,28.69,0.0
2024-07-11,32.0,33.11,29.73,31.07,0.0
2024-07-12,31.08,31.08,25.24,26.11,0.0
2024-07-15,27.51,32.97,26.27,32.96,0.0
2024-07-16,33.05,34.85,32.45,33.31,0.0
2024-07-17,34.33,35.09,32.43,33.82,0.0
2024-07-18,33.65,34.37,30.26,30.27,0.0
2024-07-19,30.84,32.58,25.48,27.2,0.0
2024-07-22,26.98,27.99,26.64,27.19,0.0
2024-07-23,27.62,27.73,26.05,26.27,0.0
2024-07-24,25.95,26.38,25.02,25.18,0.0
2024-07-25,25.22,25.97,24.6,25.44,0.0
2024-07-26,25.22,26.9,24.52,26.9,0.0
2024-07-29,26.72,28.76,26.72,28.05,0.0
2024-07-30,28.14,28.43,27.29,28.08,0.0
