open,close,high,low,value,volume,begin,end
146.85,146.9,146.9,146.85,2496.8500000000004,17,2025-09-12 10:06:00,2025-09-12 10:06:59
146.9,146.85,146.9,146.85,51693.7,352,2025-09-12 10:07:00,2025-09-12 10:07:59
146.85,146.8,147.0,146.8,365678.99999999994,2490,2025-09-12 10:08:00,2025-09-12 10:08:59
146.8,146.8,146.8,146.8,2055.2,14,2025-09-12 10:09:00,2025-09-12 10:09:59
146.8,146.9,146.9,146.8,156782.5,1068,2025-09-12 10:10:00,2025-09-12 10:10:59
146.95,146.9,146.95,146.9,3232.3,22,2025-09-12 10:11:00,2025-09-12 10:11:59
146.8,146.8,146.9,146.7,825365.2499999999,5624,2025-09-12 10:12:00,2025-09-12 10:12:59
146.75,146.85,146.85,146.75,598895.05,4079,2025-09-12 10:13:00,2025-09-12 10:13:59
146.9,146.9,146.9,146.9,294681.4,2006,2025-09-12 10:14:00,2025-09-12 10:14:59
146.85,146.85,146.85,146.85,146.85,1,2025-09-12 10:15:00,2025-09-12 10:15:59
146.75,146.7,146.75,146.6,118974.1,811,2025-09-12 10:16:00,2025-09-12 10:16:59
146.7,146.55,146.7,146.55,77971.5,532,2025-09-12 10:17:00,2025-09-12 10:17:59
146.55,146.75,146.75,146.55,439.85,3,2025-09-12 10:18:00,2025-09-12 10:18:59
146.75,146.75,146.75,146.75,16582.75,113,2025-09-12 10:19:00,2025-09-12 10:19:59
146.7,146.7,146.7,146.45,36768865.75,250975,2025-09-12 10:20:00,2025-09-12 10:20:59
146.7,146.7,146.7,146.7,276382.8,1884,2025-09-12 10:21:00,2025-09-12 10:21:59
146.7,146.7,146.7,146.6,82885.4,565,2025-09-12 10:22:00,2025-09-12 10:22:59
146.7,146.65,146.7,146.65,136723.65,932,2025-09-12 10:23:00,2025-09-12 10:23:59
146.75,146.7,146.75,146.7,25674.25,175,2025-09-12 10:24:00,2025-09-12 10:24:59
146.75,146.8,146.8,146.7,325484.5,2218,2025-09-12 10:25:00,2025-09-12 10:25:59
146.8,146.8,146.8,146.8,1761.6,12,2025-09-12 10:26:00,2025-09-12 10:26:59
146.8,146.8,146.8,146.8,293.6,2,2025-09-12 10:27:00,2025-09-12 10:27:59
146.75,146.75,146.75,146.75,2348.0,16,2025-09-12 10:28:00,2025-09-12 10:28:59
146.75,146.75,146.75,146.75,1467.5,10,2025-09-12 10:29:00,2025-09-12 10:29:59
146.75,146.75,146.8,146.75,595512.7999999999,4058,2025-09-12 10:30:00,2025-09-12 10:30:59
146.8,146.8,146.8,146.75,18348.65,125,2025-09-12 10:31:00,2025-09-12 10:31:59
146.8,146.7,146.8,146.7,309271.85,2108,2025-09-12 10:32:00,2025-09-12 10:32:59
146.7,146.7,146.7,146.6,45746.1,312,2025-09-12 10:33:00,2025-09-12 10:33:59
146.7,146.75,146.75,146.6,111214.79999999999,758,2025-09-12 10:34:00,2025-09-12 10:34:59
146.75,146.8,146.8,146.6,15700.849999999999,107,2025-09-12 10:35:00,2025-09-12 10:35:59
146.8,146.7,146.8,146.7,14818.1,101,2025-09-12 10:36:00,2025-09-12 10:36:59
146.7,146.8,146.8,146.7,24802.6,169,2025-09-12 10:37:00,2025-09-12 10:37:59
146.65,146.8,146.8,146.65,20551.699999999997,140,2025-09-12 10:38:00,2025-09-12 10:38:59
146.8,146.8,146.8,146.7,61948.6,422,2025-09-12 10:39:00,2025-09-12 10:39:59
146.8,146.75,146.85,146.75,455885.49999999994,3105,2025-09-12 10:40:00,2025-09-12 10:40:59
146.75,146.8,146.85,146.75,10275.65,70,2025-09-12 10:41:00,2025-09-12 10:41:59
146.8,146.85,146.85,146.8,73253.4,499,2025-09-12 10:42:00,2025-09-12 10:42:59
146.8,146.85,146.85,146.8,9102.55,62,2025-09-12 10:43:00,2025-09-12 10:43:59
146.85,146.9,146.9,146.85,84755.90000000001,577,2025-09-12 10:44:00,2025-09-12 10:44:59
146.9,146.9,146.9,146.9,3672.5000000000005,25,2025-09-12 10:45:00,2025-09-12 10:45:59
146.85,146.9,146.9,146.85,6903.95,47,2025-09-12 10:46:00,2025-09-12 10:46:59
146.85,146.85,146.9,146.8,204949.45,1396,2025-09-12 10:47:00,2025-09-12 10:47:59
146.8,146.8,146.8,146.8,52114.0,355,2025-09-12 10:48:00,2025-09-12 10:48:59
146.75,146.75,146.75,146.75,7484.25,51,2025-09-12 10:49:00,2025-09-12 10:49:59
146.85,146.75,146.85,146.75,52852.45,360,2025-09-12 10:50:00,2025-09-12 10:50:59
146.75,146.7,146.75,146.7,43132.00000000001,294,2025-09-12 10:51:00,2025-09-12 10:51:59
146.65,146.75,146.75,146.65,24345.550000000003,166,2025-09-12 10:52:00,2025-09-12 10:52:59
146.7,146.5,146.7,146.5,27010829.85,184370,2025-09-12 10:53:00,2025-09-12 10:53:59
146.6,146.65,146.65,146.6,1319.65,9,2025-09-12 10:54:00,2025-09-12 10:54:59
146.6,146.6,146.65,146.5,297158.05000000005,2027,2025-09-12 10:55:00,2025-09-12 10:55:59
146.65,146.65,146.65,146.6,33582.799999999996,229,2025-09-12 10:56:00,2025-09-12 10:56:59
146.65,146.65,146.65,146.5,23899.85,163,2025-09-12 10:57:00,2025-09-12 10:57:59
146.65,146.5,146.65,146.5,19061.5,130,2025-09-12 10:58:00,2025-09-12 10:58:59
146.65,146.55,146.65,146.5,24928.350000000002,170,2025-09-12 10:59:00,2025-09-12 10:59:59
143.55,143.55,143.55,143.55,83833.20000000001,584,2025-09-15 09:59:00,2025-09-15 09:59:59
143.55,143.4,143.55,142.8,1589902.6499999997,11124,2025-09-15 10:00:00,2025-09-15 10:00:59
143.4,143.2,143.4,143.05,151428.60000000003,1057,2025-09-15 10:01:00,2025-09-15 10:01:59
143.1,143.15,143.15,143.1,522278.29999999993,3649,2025-09-15 10:02:00,2025-09-15 10:02:59
143.15,143.4,143.4,143.15,574215.85,4011,2025-09-15 10:03:00,2025-09-15 10:03:59
143.25,143.4,143.4,143.25,23938.050000000003,167,2025-09-15 10:04:00,2025-09-15 10:04:59
143.35,143.35,143.4,143.35,161033.80000000002,1123,2025-09-15 10:05:00,2025-09-15 10:05:59
143.4,143.35,143.4,143.0,25854170.55,180621,2025-09-15 10:06:00,2025-09-15 10:06:59
143.2,143.3,143.3,143.2,306171.44999999995,2138,2025-09-15 10:07:00,2025-09-15 10:07:59
143.25,143.3,143.3,143.25,129218.0,902,2025-09-15 10:08:00,2025-09-15 10:08:59
143.3,143.15,143.3,143.15,93790.09999999999,655,2025-09-15 10:09:00,2025-09-15 10:09:59
143.2,143.25,143.25,143.2,359432.5,2510,2025-09-15 10:10:00,2025-09-15 10:10:59
143.2,143.3,143.3,143.2,355689.7,2483,2025-09-15 10:11:00,2025-09-15 10:11:59
143.3,143.25,143.35,143.25,688507.6,4805,2025-09-15 10:12:00,2025-09-15 10:12:59
143.3,143.35,143.35,143.3,83118.0,580,2025-09-15 10:13:00,2025-09-15 10:13:59
143.3,143.35,143.45,143.3,777250.2000000001,5421,2025-09-15 10:14:00,2025-09-15 10:14:59
143.45,143.5,143.5,143.4,21657.300000000003,151,2025-09-15 10:15:00,2025-09-15 10:15:59
143.5,143.5,143.5,143.45,20519.45,143,2025-09-15 10:16:00,2025-09-15 10:16:59
143.45,143.3,143.45,143.25,1752922.9499999941,12232,2025-09-15 10:17:00,2025-09-15 10:17:59
143.45,143.45,143.45,143.35,29545.8,206,2025-09-15 10:18:00,2025-09-15 10:18:59
143.45,143.45,143.45,143.45,3729.7,26,2025-09-15 10:19:00,2025-09-15 10:19:59
143.45,143.35,143.45,143.35,84460.5,589,2025-09-15 10:20:00,2025-09-15 10:20:59
143.45,143.35,143.45,143.35,32837.149999999994,229,2025-09-15 10:21:00,2025-09-15 10:21:59
143.35,143.25,143.35,143.25,63487.05000000001,443,2025-09-15 10:22:00,2025-09-15 10:22:59
143.35,143.3,143.35,143.3,3726.8999999999996,26,2025-09-15 10:23:00,2025-09-15 10:23:59
143.35,143.35,143.35,143.35,10464.550000000001,73,2025-09-15 10:24:00,2025-09-15 10:24:59
143.35,143.35,143.35,143.35,3727.1,26,2025-09-15 10:25:00,2025-09-15 10:25:59
143.35,143.35,143.4,143.3,42142.45,294,2025-09-15 10:26:00,2025-09-15 10:26:59
143.4,143.4,143.4,143.4,9034.2,63,2025-09-15 10:27:00,2025-09-15 10:27:59
143.4,143.45,143.45,143.4,423173.75,2950,2025-09-15 10:28:00,2025-09-15 10:28:59
143.5,143.5,143.5,143.5,2583.0,18,2025-09-15 10:29:00,2025-09-15 10:29:59
143.5,143.5,143.5,143.5,411845.0,2870,2025-09-15 10:30:00,2025-09-15 10:30:59
143.5,143.5,143.5,143.5,71750.0,500,2025-09-15 10:31:00,2025-09-15 10:31:59
143.5,143.55,143.55,143.45,61569.1,429,2025-09-15 10:32:00,2025-09-15 10:32:59
143.55,143.5,143.55,143.5,39332.5,274,2025-09-15 10:33:00,2025-09-15 10:33:59
143.5,143.5,143.55,143.4,80072.04999999999,558,2025-09-15 10:34:00,2025-09-15 10:34:59
143.4,143.5,143.5,143.4,3730.2,26,2025-09-15 10:35:00,2025-09-15 10:35:59
143.5,143.45,143.5,143.4,20802.9,145,2025-09-15 10:36:00,2025-09-15 10:36:59
143.5,143.5,143.5,143.5,3300.5,23,2025-09-15 10:37:00,2025-09-15 10:37:59
143.4,143.5,143.5,143.4,53520.3,373,2025-09-15 10:38:00,2025-09-15 10:38:59
143.5,143.5,143.5,143.35,9324.35,65,2025-09-15 10:39:00,2025-09-15 10:39:59
143.5,143.5,143.5,143.35,23674.65,165,2025-09-15 10:40:00,2025-09-15 10:40:59
143.5,143.5,143.5,143.3,61637.1,430,2025-09-15 10:41:00,2025-09-15 10:41:59
143.5,143.5,143.5,143.3,40284.55,281,2025-09-15 10:42:00,2025-09-15 10:42:59
143.3,143.4,143.4,143.25,820970.849999999,5729,2025-09-15 10:43:00,2025-09-15 10:43:59
143.4,143.25,143.4,143.25,109659.4,765,2025-09-15 10:44:00,2025-09-15 10:44:59
143.35,143.35,143.35,143.25,9460.199999999999,66,2025-09-15 10:45:00,2025-09-15 10:45:59
143.3,143.25,143.35,143.25,16909.199999999997,118,2025-09-15 10:46:00,2025-09-15 10:46:59
143.25,143.3,143.3,143.2,36381.15,254,2025-09-15 10:47:00,2025-09-15 10:47:59
143.3,143.3,143.3,143.3,716.5,5,2025-09-15 10:48:00,2025-09-15 10:48:59
143.3,143.3,143.3,143.2,4728.0,33,2025-09-15 10:49:00,2025-09-15 10:49:59
143.3,143.15,143.3,143.15,67431.94999999998,471,2025-09-15 10:50:00,2025-09-15 10:50:59
143.15,143.2,143.25,143.15,156259.44999999998,1091,2025-09-15 10:51:00,2025-09-15 10:51:59
143.2,143.15,143.2,143.15,78735.49999999999,550,2025-09-15 10:52:00,2025-09-15 10:52:59
143.2,143.25,143.25,143.2,44688.15,312,2025-09-15 10:53:00,2025-09-15 10:53:59
143.25,143.2,143.25,143.15,36649.1,256,2025-09-15 10:54:00,2025-09-15 10:54:59
143.15,143.2,143.2,143.15,72871.7,509,2025-09-15 10:55:00,2025-09-15 10:55:59
143.1,143.2,143.2,143.1,7589.199999999999,53,2025-09-15 10:56:00,2025-09-15 10:56:59
143.1,143.2,143.2,143.1,8302.9,58,2025-09-15 10:57:00,2025-09-15 10:57:59
143.2,143.1,143.2,143.1,15177.199999999999,106,2025-09-15 10:58:00,2025-09-15 10:58:59
143.1,143.2,143.2,143.1,21908.4,153,2025-09-15 10:59:00,2025-09-15 10:59:59
143.05,143.05,143.05,143.05,1001.35,7,2025-09-16 09:59:00,2025-09-16 09:59:59
142.65,143.0,143.05,142.65,5288.35,37,2025-09-16 10:00:00,2025-09-16 10:00:59
143.05,143.05,143.05,143.0,17738.050000000003,124,2025-09-16 10:01:00,2025-09-16 10:01:59
143.05,143.05,143.05,143.05,6866.4,48,2025-09-16 10:02:00,2025-09-16 10:02:59
143.05,143.05,143.05,143.05,79392.75,555,2025-09-16 10:03:00,2025-09-16 10:03:59
143.05,143.05,143.05,143.05,2288.8,16,2025-09-16 10:04:00,2025-09-16 10:04:59
143.05,143.05,143.05,143.05,143.05,1,2025-09-16 10:05:00,2025-09-16 10:05:59
143.05,142.9,143.05,142.9,102084.4,714,2025-09-16 10:06:00,2025-09-16 10:06:59
143.0,143.0,143.0,143.0,22308.0,156,2025-09-16 10:07:00,2025-09-16 10:07:59
143.0,143.0,143.0,142.9,180256.0,1261,2025-09-16 10:08:00,2025-09-16 10:08:59
142.9,143.0,143.05,142.9,180956.59999999998,1265,2025-09-16 10:09:00,2025-09-16 10:09:59
143.1,143.15,143.15,143.1,312201.1,2181,2025-09-16 10:10:00,2025-09-16 10:10:59
143.15,143.15,143.2,143.15,264684.4,1849,2025-09-16 10:11:00,2025-09-16 10:11:59
143.2,143.2,143.2,143.2,8878.4,62,2025-09-16 10:12:00,2025-09-16 10:12:59
143.15,143.2,143.2,143.15,227619.05,1590,2025-09-16 10:13:00,2025-09-16 10:13:59
143.2,143.2,143.2,143.2,3293.5999999999995,23,2025-09-16 10:14:00,2025-09-16 10:14:59
143.2,143.2,143.2,143.15,175276.45,1224,2025-09-16 10:15:00,2025-09-16 10:15:59
143.25,143.25,143.25,143.2,209401.95,1462,2025-09-16 10:16:00,2025-09-16 10:16:59
143.25,143.25,143.25,143.25,161729.25,1129,2025-09-16 10:17:00,2025-09-16 10:17:59
143.3,143.25,143.55,143.25,6488923.05,45246,2025-09-16 10:18:00,2025-09-16 10:18:59
143.25,143.45,143.45,143.25,126696.94999999998,884,2025-09-16 10:19:00,2025-09-16 10:19:59
143.45,143.45,143.45,143.3,4303.349999999999,30,2025-09-16 10:20:00,2025-09-16 10:20:59
143.3,143.45,143.55,143.3,272742.3,1901,2025-09-16 10:21:00,2025-09-16 10:21:59
143.45,143.3,143.45,143.3,256434.05,1788,2025-09-16 10:22:00,2025-09-16 10:22:59
143.35,143.45,143.45,143.35,91318.55,637,2025-09-16 10:23:00,2025-09-16 10:23:59
143.4,143.4,143.4,143.35,35703.549999999996,249,2025-09-16 10:24:00,2025-09-16 10:24:59
143.4,143.5,143.5,143.4,487329.5,3397,2025-09-16 10:25:00,2025-09-16 10:25:59
143.5,143.5,143.5,143.5,430.5,3,2025-09-16 10:26:00,2025-09-16 10:26:59
143.5,143.5,143.5,143.5,57687.0,402,2025-09-16 10:27:00,2025-09-16 10:27:59
143.5,143.5,143.5,143.5,764137.5,5325,2025-09-16 10:28:00,2025-09-16 10:28:59
143.55,143.55,143.55,143.5,298871.05,2082,2025-09-16 10:29:00,2025-09-16 10:29:59
143.5,143.55,143.55,143.5,861.15,6,2025-09-16 10:30:00,2025-09-16 10:30:59
143.55,143.55,143.55,143.5,33296.55,232,2025-09-16 10:31:00,2025-09-16 10:31:59
143.55,143.55,143.6,143.5,1370311.8499999999,9547,2025-09-16 10:32:00,2025-09-16 10:32:59
143.55,143.5,143.55,143.5,154838.65,1079,2025-09-16 10:33:00,2025-09-16 10:33:59
143.55,143.55,143.6,143.55,346529.75,2414,2025-09-16 10:34:00,2025-09-16 10:34:59
143.55,143.6,143.6,143.55,15073.45,105,2025-09-16 10:35:00,2025-09-16 10:35:59
143.55,143.6,143.6,143.5,24980.649999999998,174,2025-09-16 10:36:00,2025-09-16 10:36:59
143.6,143.6,143.6,143.55,115453.95,804,2025-09-16 10:37:00,2025-09-16 10:37:59
143.6,143.55,143.6,143.5,647167.0499999999,4509,2025-09-16 10:38:00,2025-09-16 10:38:59
