open,close,high,low,value,volume,begin,end,end_time,time_diff
142.05,142.0,142.45,141.55,10158465.05,71632,2024-06-21 11:00:00,2024-06-21 11:59:59,11:59:59,0 days 00:00:01
142.75,142.15,142.75,142.0,2694915.15,18961,2024-06-24 11:00:00,2024-06-24 11:59:59,11:59:59,0 days 00:00:01
140.35,139.9,140.55,139.85,4383533.549999999,31285,2024-06-25 11:00:00,2024-06-25 11:59:59,11:59:59,0 days 00:00:01
142.8,142.85,143.3,142.55,4371040.199999999,30552,2024-06-26 11:00:00,2024-06-26 11:59:59,11:59:59,0 days 00:00:01
142.6,142.65,142.85,141.9,47857114.15,335807,2024-06-27 11:00:00,2024-06-27 11:59:59,11:59:59,0 days 00:00:01
143.75,143.85,143.9,143.7,3030709.500000001,21076,2024-06-28 11:00:00,2024-06-28 11:59:59,11:59:59,0 days 00:00:01
143.8,143.45,143.85,143.45,10715737.650000004,74624,2024-07-01 11:00:00,2024-07-01 11:59:59,11:59:59,0 days 00:00:01
146.05,145.5,146.1,145.45,13912660.399999999,95523,2024-07-02 11:00:00,2024-07-02 11:59:59,11:59:59,0 days 00:00:01
146.15,146.0,146.15,145.7,4482228.8,30726,2024-07-03 11:00:00,2024-07-03 11:59:59,11:59:59,0 days 00:00:01
145.15,145.15,145.4,144.9,7024466.8,48395,2024-07-04 11:00:00,2024-07-04 11:59:59,11:59:59,0 days 00:00:01
141.85,141.65,141.85,140.8,5926581.799999999,41966,2024-07-05 11:00:00,2024-07-05 11:59:59,11:59:59,0 days 00:00:01
143.95,143.7,144.15,143.4,3379316.3999999994,23510,2024-07-08 11:00:00,2024-07-08 11:59:59,11:59:59,0 days 00:00:01
142.1,141.8,142.15,141.65,13599333.500000002,95843,2024-07-09 11:00:00,2024-07-09 11:59:59,11:59:59,0 days 00:00:01
138.55,138.15,138.65,138.0,7508519.449999997,54277,2024-07-10 11:00:00,2024-07-10 11:59:59,11:59:59,0 days 00:00:01
137.85,137.65,138.8,137.1,16791070.75,121717,2024-07-11 11:00:00,2024-07-11 11:59:59,11:59:59,0 days 00:00:01
139.4,139.3,139.4,138.25,9988775.450000005,71909,2024-07-12 11:00:00,2024-07-12 11:59:07,11:59:07,0 days 00:00:53
137.8,138.4,138.6,137.6,8736821.500000002,63274,2024-07-15 11:00:00,2024-07-15 11:59:59,11:59:59,0 days 00:00:01
136.0,134.9,136.35,134.7,10292952.200000001,76194,2024-07-16 11:00:00,2024-07-16 11:59:59,11:59:59,0 days 00:00:01
137.8,138.85,139.45,137.7,12658603.9,91465,2024-07-17 11:00:00,2024-07-17 11:59:59,11:59:59,0 days 00:00:01
137.8,138.1,138.15,137.5,5930235.750000004,43032,2024-07-18 11:00:00,2024-07-18 11:59:59,11:59:59,0 days 00:00:01
140.25,140.15,140.65,140.0,12783408.200000001,91222,2024-07-19 11:00:00,2024-07-19 11:59:59,11:59:59,0 days 00:00:01
142.6,142.9,143.3,142.55,16380172.200000009,114604,2024-07-22 11:00:00,2024-07-22 11:59:59,11:59:59,0 days 00:00:01
142.0,141.8,142.15,141.65,2360197.75,16639,2024-07-23 11:00:00,2024-07-23 11:59:59,11:59:59,0 days 00:00:01
142.6,143.05,143.05,142.25,9858991.8,69093,2024-07-24 11:00:00,2024-07-24 11:59:59,11:59:59,0 days 00:00:01
142.6,142.1,142.7,141.95,2622850.5500000003,18447,2024-07-25 11:00:00,2024-07-25 11:59:59,11:59:59,0 days 00:00:01
142.9,142.85,143.5,142.75,7137311.299999999,49863,2024-07-26 11:00:00,2024-07-26 11:59:59,11:59:59,0 days 00:00:01
139.05,137.85,139.1,137.75,31837575.85000001,230433,2024-07-29 11:00:00,2024-07-29 11:59:59,11:59:59,0 days 00:00:01
137.45,137.05,137.9,137.0,8701333.549999999,63309,2024-07-30 11:00:00,2024-07-30 11:59:59,11:59:59,0 days 00:00:01
138.6,139.05,139.15,138.5,4280111.0,30820,2024-07-31 11:00:00,2024-07-31 11:59:59,11:59:59,0 days 00:00:01
139.3,138.85,139.35,138.7,12449111.750000004,89678,2024-08-01 11:00:00,2024-08-01 11:59:59,11:59:59,0 days 00:00:01
137.75,137.4,137.9,137.4,87875247.15,638107,2024-08-02 11:00:00,2024-08-02 11:59:59,11:59:59,0 days 00:00:01
134.15,133.7,134.55,133.6,19188972.400000002,143021,2024-08-05 11:00:00,2024-08-05 11:59:59,11:59:59,0 days 00:00:01
135.0,134.0,135.05,134.0,5258349.999999999,39097,2024-08-06 11:00:00,2024-08-06 11:59:59,11:59:59,0 days 00:00:01
133.05,132.25,133.15,131.65,21938264.95,166030,2024-08-07 11:00:00,2024-08-07 11:59:59,11:59:59,0 days 00:00:01
135.6,135.85,136.05,135.5,4317635.45,31767,2024-08-08 11:00:00,2024-08-08 11:59:59,11:59:59,0 days 00:00:01
134.85,134.5,135.0,134.2,4344106.3500000015,32291,2024-08-09 11:00:00,2024-08-09 11:59:59,11:59:59,0 days 00:00:01
133.6,132.7,133.75,132.55,18025932.399999958,135412,2024-08-12 11:00:00,2024-08-12 11:59:59,11:59:59,0 days 00:00:01
135.2,135.4,135.4,134.75,16627213.200000003,123212,2024-08-13 11:00:00,2024-08-13 11:59:59,11:59:59,0 days 00:00:01
136.5,136.8,136.8,136.25,10915825.399999997,79977,2024-08-14 11:00:00,2024-08-14 11:59:59,11:59:59,0 days 00:00:01
134.0,133.75,134.25,133.65,5292311.35,39517,2024-08-15 11:00:00,2024-08-15 11:59:59,11:59:59,0 days 00:00:01
133.35,133.0,133.4,132.95,2175028.6500000004,16325,2024-08-16 11:00:00,2024-08-16 11:59:59,11:59:59,0 days 00:00:01
132.0,131.9,132.6,131.9,6669930.849999989,50449,2024-08-19 11:00:00,2024-08-19 11:59:59,11:59:59,0 days 00:00:01
130.1,130.25,130.25,129.4,13106340.250000002,100911,2024-08-20 11:00:00,2024-08-20 11:59:59,11:59:59,0 days 00:00:01
130.55,130.0,130.6,129.8,8211095.000000004,63068,2024-08-21 11:00:00,2024-08-21 11:59:59,11:59:59,0 days 00:00:01
130.65,131.0,131.2,130.55,6652984.550000001,50832,2024-08-22 11:00:00,2024-08-22 11:59:59,11:59:59,0 days 00:00:01
126.7,127.15,127.35,126.6,25023589.40000001,197129,2024-08-23 11:00:00,2024-08-23 11:59:59,11:59:59,0 days 00:00:01
129.1,129.2,129.3,128.55,23685920.599999998,183611,2024-08-26 11:00:00,2024-08-26 11:59:59,11:59:59,0 days 00:00:01
130.7,129.75,130.85,129.65,7451366.649999998,57256,2024-08-27 11:00:00,2024-08-27 11:59:59,11:59:59,0 days 00:00:01
127.9,127.55,128.15,127.35,24827651.65,194257,2024-08-28 11:00:00,2024-08-28 11:59:59,11:59:59,0 days 00:00:01
127.6,127.9,128.25,127.5,3099970.95,24250,2024-08-29 11:00:00,2024-08-29 11:59:59,11:59:59,0 days 00:00:01
128.6,128.9,128.9,128.25,11872178.85,92282,2024-08-30 11:00:00,2024-08-30 11:59:59,11:59:59,0 days 00:00:01
123.6,122.85,124.2,122.75,19541486.599999998,158388,2024-09-02 11:00:00,2024-09-02 11:59:59,11:59:59,0 days 00:00:01
120.5,123.65,123.85,120.35,41719427.90000001,341108,2024-09-03 11:00:00,2024-09-03 11:59:59,11:59:59,0 days 00:00:01
122.05,122.2,122.8,121.7,22069916.25,180738,2024-09-04 11:00:00,2024-09-04 11:59:59,11:59:59,0 days 00:00:01
124.85,124.9,125.1,124.45,16921031.60000001,135809,2024-09-05 11:00:00,2024-09-05 11:59:59,11:59:59,0 days 00:00:01
125.1,124.6,125.6,124.6,6515288.450000001,52030,2024-09-06 11:00:00,2024-09-06 11:59:59,11:59:59,0 days 00:00:01
127.15,127.55,127.55,127.05,8187606.75,64263,2024-09-09 11:00:00,2024-09-09 11:59:59,11:59:59,0 days 00:00:01
129.15,128.7,129.35,128.6,13154928.000000002,102013,2024-09-10 11:00:00,2024-09-10 11:59:59,11:59:59,0 days 00:00:01
127.5,127.1,127.55,126.95,3182181.65,25022,2024-09-11 11:00:00,2024-09-11 11:59:59,11:59:59,0 days 00:00:01
125.2,125.05,125.55,124.85,10515123.6,83909,2024-09-12 11:00:00,2024-09-12 11:59:59,11:59:59,0 days 00:00:01
125.5,125.45,125.55,125.25,2309647.0500000003,18421,2024-09-13 11:00:00,2024-09-13 11:59:59,11:59:59,0 days 00:00:01
127.1,129.0,129.3,127.0,15707314.65,122277,2024-09-16 11:00:00,2024-09-16 11:59:59,11:59:59,0 days 00:00:01
130.8,131.15,131.35,130.25,28434196.45,217347,2024-09-17 11:00:00,2024-09-17 11:59:59,11:59:59,0 days 00:00:01
132.6,131.95,132.6,131.7,16287830.599999998,123417,2024-09-18 11:00:00,2024-09-18 11:59:59,11:59:59,0 days 00:00:01
131.0,131.7,131.85,130.75,10549539.200000001,80358,2024-09-19 11:00:00,2024-09-19 11:59:59,11:59:59,0 days 00:00:01
132.7,133.1,133.25,132.6,82397509.19999997,620464,2024-09-20 11:00:00,2024-09-20 11:59:59,11:59:59,0 days 00:00:01
134.35,134.55,134.8,134.3,37696764.25000001,280010,2024-09-23 11:00:00,2024-09-23 11:59:59,11:59:59,0 days 00:00:01
135.3,135.55,135.55,134.85,25000479.80000001,184930,2024-09-24 11:00:00,2024-09-24 11:59:59,11:59:59,0 days 00:00:01
135.7,136.3,136.5,135.6,8349494.299999998,61407,2024-09-25 11:00:00,2024-09-25 11:59:59,11:59:59,0 days 00:00:01
133.9,134.6,134.95,133.75,7937214.050000002,59063,2024-09-26 11:00:00,2024-09-26 11:59:59,11:59:59,0 days 00:00:01
135.0,135.15,135.3,134.95,71374499.35000002,528532,2024-09-27 11:00:00,2024-09-27 11:59:59,11:59:59,0 days 00:00:01
137.0,137.1,137.5,136.8,15588240.800000003,113526,2024-09-30 11:00:00,2024-09-30 11:59:59,11:59:59,0 days 00:00:01
132.75,132.3,133.15,132.2,17105098.4,128862,2024-10-01 11:00:00,2024-10-01 11:59:59,11:59:59,0 days 00:00:01
134.0,133.45,134.05,133.3,8769426.099999998,65587,2024-10-02 11:00:00,2024-10-02 11:59:59,11:59:59,0 days 00:00:01
130.35,130.1,130.85,130.05,10639909.049999999,81433,2024-10-03 11:00:00,2024-10-03 11:59:59,11:59:59,0 days 00:00:01
132.65,132.9,132.95,132.4,4336872.4,32693,2024-10-04 11:00:00,2024-10-04 11:59:07,11:59:07,0 days 00:00:53
132.05,131.95,132.1,131.85,2267025.3000000007,17169,2024-10-07 11:00:00,2024-10-07 11:59:12,11:59:12,0 days 00:00:48
131.7,131.55,131.85,131.4,2803031.5499999984,21297,2024-10-08 11:00:00,2024-10-08 11:59:59,11:59:59,0 days 00:00:01
131.45,131.6,131.7,131.3,7418223.549999998,56376,2024-10-09 11:00:00,2024-10-09 11:59:59,11:59:59,0 days 00:00:01
130.45,130.85,131.15,130.4,2660516.2499999995,20316,2024-10-10 11:00:00,2024-10-10 11:59:59,11:59:59,0 days 00:00:01
130.15,130.35,130.35,129.8,16560607.549999999,127301,2024-10-11 11:00:00,2024-10-11 11:59:59,11:59:59,0 days 00:00:01
129.0,128.7,129.05,128.55,10310453.200000003,80088,2024-10-14 11:00:00,2024-10-14 11:59:59,11:59:59,0 days 00:00:01
131.6,132.3,132.55,131.3,4415327.549999999,33398,2024-10-15 11:00:00,2024-10-15 11:59:59,11:59:59,0 days 00:00:01
133.15,133.5,133.5,133.0,6471134.349999998,48543,2024-10-16 11:00:00,2024-10-16 11:59:59,11:59:59,0 days 00:00:01
131.8,131.6,132.15,131.55,6101258.300000001,46302,2024-10-17 11:00:00,2024-10-17 11:59:59,11:59:59,0 days 00:00:01
130.5,130.8,131.05,130.5,7257373.999999998,55470,2024-10-18 11:00:00,2024-10-18 11:59:59,11:59:59,0 days 00:00:01
131.0,130.85,131.25,130.7,2893988.5499999993,22092,2024-10-21 11:00:00,2024-10-21 11:59:59,11:59:59,0 days 00:00:01
130.85,130.65,131.0,130.5,2984578.5499999993,22842,2024-10-22 11:00:00,2024-10-22 11:59:59,11:59:59,0 days 00:00:01
129.15,129.45,129.5,129.1,8106254.300000002,62675,2024-10-23 11:00:00,2024-10-23 11:59:59,11:59:59,0 days 00:00:01
128.25,128.35,128.4,128.15,2843365.7499999995,22155,2024-10-24 11:00:00,2024-10-24 11:59:59,11:59:59,0 days 00:00:01
128.85,128.95,129.2,128.85,11724195.599999998,90818,2024-10-25 11:00:00,2024-10-25 11:59:59,11:59:59,0 days 00:00:01
124.65,125.4,125.4,124.5,6172585.550000001,49349,2024-10-28 11:00:00,2024-10-28 11:59:59,11:59:59,0 days 00:00:01
123.3,121.95,123.4,121.75,35966087.60000001,292338,2024-10-29 11:00:00,2024-10-29 11:59:59,11:59:59,0 days 00:00:01
124.4,124.5,125.1,124.3,9153628.549999999,73367,2024-10-30 11:00:00,2024-10-30 11:59:59,11:59:59,0 days 00:00:01
122.6,122.25,122.8,122.2,2465643.5999999996,20129,2024-10-31 11:00:00,2024-10-31 11:59:59,11:59:59,0 days 00:00:01
121.45,121.1,121.5,120.55,46645798.2,386238,2024-11-01 11:00:00,2024-11-01 11:59:59,11:59:59,0 days 00:00:01
122.65,122.55,122.65,122.4,1380170.2,11261,2024-11-02 11:00:00,2024-11-02 11:59:59,11:59:59,0 days 00:00:01
124.25,124.15,124.3,123.65,49485866.60000001,398954,2024-11-05 11:00:00,2024-11-05 11:59:59,11:59:59,0 days 00:00:01
127.95,128.15,129.0,127.75,74473874.55,579878,2024-11-06 11:00:00,2024-11-06 11:59:59,11:59:59,0 days 00:00:01
129.6,129.15,130.0,128.75,30787000.700000003,238281,2024-11-08 11:00:00,2024-11-08 11:59:59,11:59:59,0 days 00:00:01
131.4,131.85,132.1,131.4,8073197.8999999985,61284,2024-11-11 11:00:00,2024-11-11 11:59:59,11:59:59,0 days 00:00:01
130.4,130.65,131.2,130.25,11934817.950000007,91400,2024-11-12 11:00:00,2024-11-12 11:59:59,11:59:59,0 days 00:00:01
130.05,130.5,130.5,130.05,6829785.149999999,52470,2024-11-13 11:00:00,2024-11-13 11:59:59,11:59:59,0 days 00:00:01
129.4,129.0,129.7,128.85,7929840.599999999,61428,2024-11-14 11:00:00,2024-11-14 11:59:59,11:59:59,0 days 00:00:01
128.15,128.5,128.55,127.95,3792272.3,29584,2024-11-15 11:00:00,2024-11-15 11:59:59,11:59:59,0 days 00:00:01
128.65,128.8,129.05,128.5,4939299.199999999,38345,2024-11-18 11:00:00,2024-11-18 11:59:59,11:59:59,0 days 00:00:01
127.85,126.8,127.9,126.5,155829795.49999994,1226693,2024-11-19 11:00:00,2024-11-19 11:59:59,11:59:59,0 days 00:00:01
124.45,124.7,125.0,124.15,8415701.0,67566,2024-11-20 11:00:00,2024-11-20 11:59:59,11:59:59,0 days 00:00:01
122.5,122.0,122.6,122.0,4370665.049999999,35709,2024-11-21 11:00:00,2024-11-21 11:59:59,11:59:59,0 days 00:00:01
123.6,122.9,123.85,122.75,6089272.800000002,49453,2024-11-22 11:00:00,2024-11-22 11:59:59,11:59:59,0 days 00:00:01
121.5,121.0,121.6,120.7,109811235.65000008,906277,2024-11-25 11:00:00,2024-11-25 11:59:59,11:59:59,0 days 00:00:01
119.2,119.75,120.4,119.15,9464932.650000002,78873,2024-11-26 11:00:00,2024-11-26 11:59:59,11:59:59,0 days 00:00:01
115.3,115.8,115.95,115.25,24994107.650000002,216082,2024-11-27 11:00:00,2024-11-27 11:59:59,11:59:59,0 days 00:00:01
120.2,120.65,121.0,120.1,24965792.350000005,206652,2024-11-28 11:00:00,2024-11-28 11:59:59,11:59:59,0 days 00:00:01
121.0,121.85,121.9,120.9,19805590.049999993,162881,2024-11-29 11:00:00,2024-11-29 11:59:59,11:59:59,0 days 00:00:01
123.15,122.9,123.3,122.7,48646734.9,395729,2024-12-02 11:00:00,2024-12-02 11:59:59,11:59:59,0 days 00:00:01
121.55,121.1,121.6,120.85,20929951.349999998,172877,2024-12-03 11:00:00,2024-12-03 11:59:59,11:59:59,0 days 00:00:01
119.8,120.85,120.95,119.8,12202368.249999996,101322,2024-12-04 11:00:00,2024-12-04 11:59:59,11:59:59,0 days 00:00:01
117.55,117.05,118.15,117.0,19235446.05,163375,2024-12-05 11:00:00,2024-12-05 11:59:59,11:59:59,0 days 00:00:01
120.75,119.95,120.85,119.9,10195077.350000001,84711,2024-12-06 11:00:00,2024-12-06 11:59:59,11:59:59,0 days 00:00:01
121.55,121.2,121.65,121.0,16262094.049999995,134096,2024-12-09 11:00:00,2024-12-09 11:59:59,11:59:59,0 days 00:00:01
120.5,120.7,120.9,120.3,3637623.4000000013,30159,2024-12-10 11:00:00,2024-12-10 11:59:59,11:59:59,0 days 00:00:01
119.05,118.95,119.3,118.55,5951978.449999997,50054,2024-12-11 11:00:00,2024-12-11 11:59:59,11:59:59,0 days 00:00:01
120.7,120.1,120.7,120.05,4698524.249999997,39029,2024-12-12 11:00:00,2024-12-12 11:59:59,11:59:59,0 days 00:00:01
118.15,117.8,118.3,117.75,5656766.35,47958,2024-12-13 11:00:00,2024-12-13 11:59:59,11:59:59,0 days 00:00:01
117.05,116.7,117.1,116.5,12535879.599999998,107303,2024-12-16 11:00:00,2024-12-16 11:59:59,11:59:59,0 days 00:00:01
116.2,115.85,116.2,115.65,6493839.750000002,56035,2024-12-17 11:00:00,2024-12-17 11:59:59,11:59:59,0 days 00:00:01
115.75,115.25,115.75,115.15,6279060.550000002,54378,2024-12-18 11:00:00,2024-12-18 11:59:59,11:59:59,0 days 00:00:01
116.95,118.0,118.15,116.85,13072730.000000013,111182,2024-12-19 11:00:00,2024-12-19 11:59:59,11:59:59,0 days 00:00:01
117.25,117.7,117.95,117.2,14307397.450000003,121706,2024-12-20 11:00:00,2024-12-20 11:59:59,11:59:59,0 days 00:00:01
130.25,130.45,132.7,130.1,67710906.8,517222,2024-12-23 11:00:00,2024-12-23 11:59:59,11:59:59,0 days 00:00:01
128.95,129.9,129.95,128.5,16709948.799999997,129106,2024-12-24 11:00:00,2024-12-24 11:59:59,11:59:59,0 days 00:00:01
128.25,129.0,129.0,127.95,47015882.35000002,366026,2024-12-25 11:00:00,2024-12-25 11:59:59,11:59:59,0 days 00:00:01
132.95,131.95,133.35,131.8,30553506.250000007,230041,2024-12-26 11:00:00,2024-12-26 11:59:59,11:59:59,0 days 00:00:01
132.6,132.75,132.9,132.45,4047470.7499999995,30511,2024-12-27 11:00:00,2024-12-27 11:59:59,11:59:59,0 days 00:00:01
133.7,134.1,134.35,133.65,14685040.450000001,109520,2024-12-28 11:00:00,2024-12-28 11:59:59,11:59:59,0 days 00:00:01
136.4,137.1,137.2,136.3,8498169.499999998,62156,2024-12-30 11:00:00,2024-12-30 11:59:59,11:59:59,0 days 00:00:01
136.95,136.8,136.95,136.2,11767951.649999999,86201,2025-01-03 11:00:00,2025-01-03 11:59:59,11:59:59,0 days 00:00:01
134.7,135.2,135.2,134.25,6210634.699999999,46030,2025-01-06 11:00:00,2025-01-06 11:59:59,11:59:59,0 days 00:00:01
135.45,135.85,136.0,135.4,3139491.3999999994,23122,2025-01-08 11:00:00,2025-01-08 11:59:59,11:59:59,0 days 00:00:01
135.2,134.65,135.55,134.15,24379502.400000006,181157,2025-01-09 11:00:00,2025-01-09 11:59:59,11:59:59,0 days 00:00:01
133.45,133.0,133.6,132.4,5503331.000000005,41407,2025-01-10 11:00:00,2025-01-10 11:59:59,11:59:59,0 days 00:00:01
137.8,138.4,138.5,137.4,39067291.2,283038,2025-01-13 11:00:00,2025-01-13 11:59:59,11:59:59,0 days 00:00:01
136.75,137.65,137.75,136.25,6083395.249999999,44427,2025-01-14 11:00:00,2025-01-14 11:59:59,11:59:59,0 days 00:00:01
137.7,137.35,137.85,137.05,6917320.799999999,50279,2025-01-15 11:00:00,2025-01-15 11:59:59,11:59:59,0 days 00:00:01
139.6,140.25,140.35,139.6,7491928.3,53485,2025-01-16 11:00:00,2025-01-16 11:59:59,11:59:59,0 days 00:00:01
140.15,140.8,140.9,140.0,21705051.000000004,154248,2025-01-17 11:00:00,2025-01-17 11:59:59,11:59:59,0 days 00:00:01
143.6,143.0,143.6,142.45,22550611.100000013,157790,2025-01-20 11:00:00,2025-01-20 11:59:59,11:59:59,0 days 00:00:01
140.75,140.25,140.8,140.2,23402245.349999994,166568,2025-01-21 11:00:00,2025-01-21 11:59:59,11:59:59,0 days 00:00:01
140.95,141.55,141.55,140.85,8744792.149999999,61910,2025-01-22 11:00:00,2025-01-22 11:59:59,11:59:59,0 days 00:00:01
141.55,140.85,141.6,140.7,3604960.6000000006,25545,2025-01-23 11:00:00,2025-01-23 11:59:02,11:59:02,0 days 00:00:58
142.0,142.1,142.45,141.85,4065074.949999999,28597,2025-01-24 11:00:00,2025-01-24 11:59:59,11:59:59,0 days 00:00:01
141.35,140.3,141.35,140.3,7931274.000000001,56316,2025-01-27 11:00:00,2025-01-27 11:59:59,11:59:59,0 days 00:00:01
138.9,138.7,139.2,138.55,5058718.95,36447,2025-01-28 11:00:00,2025-01-28 11:59:59,11:59:59,0 days 00:00:01
141.2,141.95,141.95,141.1,6970236.000000001,49212,2025-01-29 11:00:00,2025-01-29 11:59:59,11:59:59,0 days 00:00:01
141.9,141.85,142.35,141.8,6486927.050000001,45654,2025-01-30 11:00:00,2025-01-30 11:59:59,11:59:59,0 days 00:00:01
143.7,143.3,144.2,143.15,14046442.999999998,97649,2025-01-31 11:00:00,2025-01-31 11:59:59,11:59:59,0 days 00:00:01
141.65,141.3,141.65,141.05,7365420.55,52088,2025-02-03 11:00:00,2025-02-03 11:59:59,11:59:59,0 days 00:00:01
141.75,141.2,141.75,141.1,2516262.25,17803,2025-02-04 11:00:00,2025-02-04 11:59:59,11:59:59,0 days 00:00:01
140.05,139.45,140.2,139.35,4420168.15,31630,2025-02-05 11:00:00,2025-02-05 11:59:59,11:59:59,0 days 00:00:01
143.05,142.7,143.2,142.6,10990989.899999999,76888,2025-02-06 11:00:00,2025-02-06 11:59:59,11:59:59,0 days 00:00:01
143.5,142.75,143.55,142.7,7617758.599999999,53194,2025-02-07 11:00:00,2025-02-07 11:59:59,11:59:59,0 days 00:00:01
144.15,143.75,144.2,143.65,11008773.5,76533,2025-02-10 11:00:00,2025-02-10 11:59:59,11:59:59,0 days 00:00:01
144.55,144.0,144.65,143.65,6636241.800000001,46063,2025-02-11 11:00:00,2025-02-11 11:59:59,11:59:59,0 days 00:00:01
146.55,147.1,147.1,146.45,11546711.799999999,78683,2025-02-12 11:00:00,2025-02-12 11:59:59,11:59:59,0 days 00:00:01
153.4,154.45,154.7,152.7,21485255.55,139900,2025-02-13 11:00:00,2025-02-13 11:59:59,11:59:59,0 days 00:00:01
157.6,157.7,158.45,157.5,65492899.84999999,414208,2025-02-14 11:00:00,2025-02-14 11:59:59,11:59:59,0 days 00:00:01
157.2,156.75,157.35,156.25,17156137.300000004,109389,2025-02-17 11:00:00,2025-02-17 11:59:59,11:59:59,0 days 00:00:01
159.45,157.6,159.75,157.35,21447930.650000006,135513,2025-02-18 11:00:00,2025-02-18 11:59:59,11:59:59,0 days 00:00:01
156.65,155.5,156.8,155.2,14895376.150000004,95627,2025-02-19 11:00:00,2025-02-19 11:59:59,11:59:59,0 days 00:00:01
158.65,158.55,158.8,158.0,5945554.950000002,37522,2025-02-20 11:00:00,2025-02-20 11:59:59,11:59:59,0 days 00:00:01
159.85,159.65,160.0,159.25,10454377.500000002,65510,2025-02-21 11:00:00,2025-02-21 11:59:59,11:59:59,0 days 00:00:01
158.9,159.05,159.55,158.55,3903318.6999999997,24531,2025-02-24 11:00:00,2025-02-24 11:59:59,11:59:59,0 days 00:00:01
161.7,161.1,161.95,161.1,29086351.7,180160,2025-02-25 11:00:00,2025-02-25 11:59:59,11:59:59,0 days 00:00:01
160.35,160.0,160.45,159.6,11972625.950000003,74750,2025-02-26 11:00:00,2025-02-26 11:59:59,11:59:59,0 days 00:00:01
155.9,155.3,156.15,154.5,14411802.800000003,92863,2025-02-27 11:00:00,2025-02-27 11:59:59,11:59:59,0 days 00:00:01
152.1,152.3,152.45,151.55,21833600.75,143618,2025-02-28 11:00:00,2025-02-28 11:59:59,11:59:59,0 days 00:00:01
151.75,152.0,152.55,150.75,46867574.999999955,308704,2025-03-03 11:00:00,2025-03-03 11:59:59,11:59:59,0 days 00:00:01
156.0,156.4,156.5,155.4,16822786.25,107882,2025-03-04 11:00:00,2025-03-04 11:59:59,11:59:59,0 days 00:00:01
155.85,157.35,157.35,155.85,23884386.200000007,152407,2025-03-05 11:00:00,2025-03-05 11:59:59,11:59:59,0 days 00:00:01
155.35,154.65,155.4,154.0,15192682.8,98416,2025-03-06 11:00:00,2025-03-06 11:59:59,11:59:59,0 days 00:00:01
155.9,156.6,156.65,155.85,8704188.249999998,55704,2025-03-07 11:00:00,2025-03-07 11:59:59,11:59:59,0 days 00:00:01
154.3,154.35,154.55,154.05,15979870.000000007,103506,2025-03-10 11:00:00,2025-03-10 11:59:59,11:59:59,0 days 00:00:01
154.25,154.55,154.95,154.2,4093435.849999999,26470,2025-03-11 11:00:00,2025-03-11 11:59:59,11:59:59,0 days 00:00:01
152.75,152.35,152.9,151.8,82272935.7,541047,2025-03-12 11:00:00,2025-03-12 11:59:59,11:59:59,0 days 00:00:01
150.95,150.35,151.25,150.2,57326172.15,379848,2025-03-13 11:00:00,2025-03-13 11:59:59,11:59:59,0 days 00:00:01
151.55,150.8,151.9,150.7,17328735.15,114511,2025-03-14 11:00:00,2025-03-14 11:59:59,11:59:59,0 days 00:00:01
156.15,156.4,156.65,156.0,12412172.4,79436,2025-03-17 11:00:00,2025-03-17 11:59:59,11:59:59,0 days 00:00:01
156.7,156.45,156.8,156.15,20192388.849999998,129056,2025-03-18 11:00:00,2025-03-18 11:59:59,11:59:59,0 days 00:00:01
154.0,154.5,154.65,153.6,7648284.1,49635,2025-03-19 11:00:00,2025-03-19 11:59:59,11:59:59,0 days 00:00:01
155.35,155.35,155.5,155.0,19988543.699999996,128636,2025-03-20 11:00:00,2025-03-20 11:59:59,11:59:59,0 days 00:00:01
155.6,155.6,155.65,155.45,11613330.299999999,74660,2025-03-21 11:00:00,2025-03-21 11:59:59,11:59:59,0 days 00:00:01
153.45,152.95,153.5,152.95,23156886.449999996,151227,2025-03-24 11:00:00,2025-03-24 11:59:59,11:59:59,0 days 00:00:01
153.15,153.15,153.65,153.05,7731156.400000001,50427,2025-03-25 11:00:00,2025-03-25 11:59:59,11:59:59,0 days 00:00:01
152.85,152.75,153.1,152.6,2365797.1000000006,15478,2025-03-26 11:00:00,2025-03-26 11:59:59,11:59:59,0 days 00:00:01
149.9,149.4,150.05,149.35,6956338.2999999765,46443,2025-03-27 11:00:00,2025-03-27 11:59:59,11:59:59,0 days 00:00:01
148.1,147.15,148.3,147.1,12818414.550000003,86810,2025-03-28 11:00:00,2025-03-28 11:59:59,11:59:59,0 days 00:00:01
143.95,143.7,145.0,143.25,43805361.20000001,304488,2025-03-31 11:00:00,2025-03-31 11:59:59,11:59:59,0 days 00:00:01
146.2,146.0,146.3,145.8,10222996.850000001,70003,2025-04-01 11:00:00,2025-04-01 11:59:59,11:59:59,0 days 00:00:01
141.55,141.05,141.8,140.8,13780057.800000003,97641,2025-04-02 11:00:00,2025-04-02 11:59:59,11:59:59,0 days 00:00:01
142.3,142.9,143.1,142.25,4370798.3,30623,2025-04-03 11:00:00,2025-04-03 11:59:59,11:59:59,0 days 00:00:01
139.85,138.45,139.85,138.3,21681142.6,156130,2025-04-04 11:00:00,2025-04-04 11:59:59,11:59:59,0 days 00:00:01
131.3,130.3,131.75,130.05,33072925.699999988,252821,2025-04-07 11:00:00,2025-04-07 11:59:59,11:59:59,0 days 00:00:01
