open,close,high,low,value,volume,begin,end,end_time,time_diff
136.96,137.04,137.1,136.9,124537.81999999998,909,2023-11-10 11:00:00,2023-11-10 11:59:59,11:59:59,0 days 00:00:01
136.98,136.96,136.98,136.84,2235202.26,16330,2023-11-13 11:00:00,2023-11-13 11:59:59,11:59:59,0 days 00:00:01
136.84,136.68,136.88,136.62,406196.6,2972,2023-11-14 11:00:00,2023-11-14 11:59:59,11:59:59,0 days 00:00:01
136.72,136.68,136.72,136.66,97605.60000000002,714,2023-11-15 11:00:00,2023-11-15 11:59:59,11:59:59,0 days 00:00:01
136.76,136.7,136.82,136.68,874291.8399999997,6394,2023-11-16 11:00:00,2023-11-16 11:59:59,11:59:59,0 days 00:00:01
136.56,136.44,136.56,136.44,270222.56000000006,1980,2023-11-17 11:00:00,2023-11-17 11:59:59,11:59:59,0 days 00:00:01
136.76,136.7,136.82,136.68,598935.5400000002,4378,2023-11-20 11:00:00,2023-11-20 11:59:59,11:59:59,0 days 00:00:01
136.9,137.0,137.08,136.8,357010.80000000005,2607,2023-11-21 11:00:00,2023-11-21 11:59:59,11:59:59,0 days 00:00:01
136.76,136.8,136.8,136.74,157006.35999999993,1148,2023-11-23 11:00:00,2023-11-23 11:59:59,11:59:59,0 days 00:00:01
136.88,136.8,136.94,136.78,716025.4799999997,5234,2023-11-24 11:00:00,2023-11-24 11:59:59,11:59:59,0 days 00:00:01
136.98,136.88,136.98,136.84,385853.62000000017,2818,2023-11-27 11:00:00,2023-11-27 11:59:59,11:59:59,0 days 00:00:01
136.86,136.86,136.88,136.86,71036.86000000002,519,2023-11-28 11:00:00,2023-11-28 11:59:59,11:59:59,0 days 00:00:01
136.86,136.94,136.94,136.76,342079.45999999996,2499,2023-11-29 11:00:00,2023-11-29 11:59:59,11:59:59,0 days 00:00:01
137.12,137.04,137.12,136.92,489120.4599999999,3569,2023-11-30 11:00:00,2023-11-30 11:59:59,11:59:59,0 days 00:00:01
136.9,136.92,136.96,136.88,323119.32,2360,2023-12-01 11:00:00,2023-12-01 11:59:02,11:59:02,0 days 00:00:58
136.82,136.62,136.88,136.62,578518.8800000001,4232,2023-12-04 11:00:00,2023-12-04 11:59:59,11:59:59,0 days 00:00:01
136.62,136.5,136.62,136.5,95445.59999999999,699,2023-12-05 11:00:00,2023-12-05 11:59:59,11:59:59,0 days 00:00:01
136.42,136.38,136.48,136.34,388165.52,2845,2023-12-06 11:00:00,2023-12-06 11:59:03,11:59:03,0 days 00:00:57
136.4,136.38,136.44,136.32,539099.4,3954,2023-12-07 11:00:00,2023-12-07 11:59:03,11:59:03,0 days 00:00:57
136.34,136.26,136.4,136.26,165193.21999999997,1212,2023-12-08 11:00:00,2023-12-08 11:59:59,11:59:59,0 days 00:00:01
136.16,136.02,136.16,135.98,306579.06000000006,2253,2023-12-12 11:00:00,2023-12-12 11:59:59,11:59:59,0 days 00:00:01
135.98,135.82,135.98,135.82,63325.17999999999,466,2023-12-14 11:00:00,2023-12-14 11:59:59,11:59:59,0 days 00:00:01
135.92,135.84,136.28,135.84,1627773.1400000001,11965,2023-12-15 11:00:00,2023-12-15 11:59:59,11:59:59,0 days 00:00:01
136.84,136.9,137.08,136.84,622385.3400000001,4545,2023-12-18 11:00:00,2023-12-18 11:59:59,11:59:59,0 days 00:00:01
136.86,136.9,137.0,136.78,1159892.4800000002,8477,2023-12-19 11:00:00,2023-12-19 11:59:59,11:59:59,0 days 00:00:01
137.26,137.46,137.5,137.24,1005560.7599999998,7326,2023-12-20 11:00:00,2023-12-20 11:59:59,11:59:59,0 days 00:00:01
137.5,137.5,137.54,137.4,460135.6999999999,3347,2023-12-21 11:00:00,2023-12-21 11:59:03,11:59:03,0 days 00:00:57
137.34,137.32,137.44,137.22,404403.0600000002,2945,2023-12-22 11:00:00,2023-12-22 11:59:59,11:59:59,0 days 00:00:01
137.5,137.4,137.6,137.38,2414926.560000001,17570,2023-12-25 11:00:00,2023-12-25 11:59:59,11:59:59,0 days 00:00:01
137.78,137.64,137.78,137.64,1242712.72,9028,2023-12-26 11:00:00,2023-12-26 11:59:59,11:59:59,0 days 00:00:01
137.84,137.8,137.84,137.76,415903.00000000006,3018,2023-12-27 11:00:00,2023-12-27 11:59:59,11:59:59,0 days 00:00:01
138.8,138.7,138.82,138.7,1342839.1400000001,9676,2023-12-29 11:00:00,2023-12-29 11:59:59,11:59:59,0 days 00:00:01
139.3,139.48,139.5,139.2,317680.19999999995,2280,2024-01-03 11:00:00,2024-01-03 11:59:59,11:59:59,0 days 00:00:01
139.56,139.52,139.62,139.32,120414.22000000002,863,2024-01-04 11:00:00,2024-01-04 11:59:59,11:59:59,0 days 00:00:01
139.62,139.52,139.62,139.48,96712.2,693,2024-01-05 11:00:00,2024-01-05 11:59:59,11:59:59,0 days 00:00:01
139.64,139.62,139.66,139.54,193062.68000000002,1383,2024-01-08 11:00:00,2024-01-08 11:59:59,11:59:59,0 days 00:00:01
139.46,139.24,139.46,139.22,652066.22,4681,2024-01-09 11:00:00,2024-01-09 11:59:59,11:59:59,0 days 00:00:01
139.16,139.36,139.4,139.06,154668.03999999992,1111,2024-01-10 11:00:00,2024-01-10 11:59:59,11:59:59,0 days 00:00:01
138.8,139.3,139.34,138.7,432412.31999999995,3114,2024-01-11 11:00:00,2024-01-11 11:59:03,11:59:03,0 days 00:00:57
139.06,139.0,139.28,138.9,859179.6600000001,6181,2024-01-12 11:00:00,2024-01-12 11:59:03,11:59:03,0 days 00:00:57
138.9,138.84,138.9,138.8,350985.06,2528,2024-01-15 11:00:00,2024-01-15 11:59:59,11:59:59,0 days 00:00:01
138.7,138.7,138.74,138.68,421654.64,3040,2024-01-16 11:00:00,2024-01-16 11:59:03,11:59:03,0 days 00:00:57
138.9,138.76,138.9,138.76,727905.02,5243,2024-01-17 11:00:00,2024-01-17 11:59:59,11:59:59,0 days 00:00:01
138.88,138.8,138.88,138.76,371492.0000000001,2676,2024-01-18 11:00:00,2024-01-18 11:59:59,11:59:59,0 days 00:00:01
138.82,138.9,138.94,138.72,653530.1399999999,4707,2024-01-19 11:00:00,2024-01-19 11:59:59,11:59:59,0 days 00:00:01
138.68,138.76,138.78,138.62,369900.7,2667,2024-01-22 11:00:00,2024-01-22 11:59:59,11:59:59,0 days 00:00:01
138.96,138.88,138.96,138.88,336870.54000000004,2425,2024-01-23 11:00:00,2024-01-23 11:59:03,11:59:03,0 days 00:00:57
139.4,139.44,139.6,139.38,908744.3800000001,6516,2024-01-25 11:00:00,2024-01-25 11:59:59,11:59:59,0 days 00:00:01
139.24,138.9,139.34,138.88,573288.8800000001,4124,2024-01-26 11:00:00,2024-01-26 11:59:59,11:59:59,0 days 00:00:01
139.3,139.32,139.34,139.22,3475413.840000001,24956,2024-01-29 11:00:00,2024-01-29 11:59:59,11:59:59,0 days 00:00:01
139.48,139.38,139.48,139.36,145795.40000000002,1046,2024-01-30 11:00:00,2024-01-30 11:59:02,11:59:02,0 days 00:00:58
139.44,139.44,139.44,139.36,456720.00000000006,3276,2024-01-31 11:00:00,2024-01-31 11:59:03,11:59:03,0 days 00:00:57
139.44,139.38,139.46,139.34,395013.6,2834,2024-02-01 11:00:00,2024-02-01 11:59:03,11:59:03,0 days 00:00:57
139.48,139.46,139.48,139.38,571224.7199999999,4097,2024-02-02 11:00:00,2024-02-02 11:59:59,11:59:59,0 days 00:00:01
139.32,139.34,139.4,139.3,388695.01999999996,2790,2024-02-05 11:00:00,2024-02-05 11:59:59,11:59:59,0 days 00:00:01
139.7,139.66,139.7,139.62,544152.56,3897,2024-02-06 11:00:00,2024-02-06 11:59:59,11:59:59,0 days 00:00:01
139.62,139.6,139.76,139.58,347472.95999999996,2489,2024-02-07 11:00:00,2024-02-07 11:59:59,11:59:59,0 days 00:00:01
139.72,139.72,139.72,139.62,470070.5800000002,3366,2024-02-08 11:00:00,2024-02-08 11:59:59,11:59:59,0 days 00:00:01
139.9,140.02,140.06,139.7,859112.9400000001,6141,2024-02-09 11:00:00,2024-02-09 11:59:59,11:59:59,0 days 00:00:01
139.86,139.84,139.88,139.72,235319.62,1683,2024-02-12 11:00:00,2024-02-12 11:59:59,11:59:59,0 days 00:00:01
139.78,139.94,140.1,139.64,1763784.6599999995,12600,2024-02-13 11:00:00,2024-02-13 11:59:59,11:59:59,0 days 00:00:01
139.92,139.96,140.14,139.74,485553.63999999996,3468,2024-02-14 11:00:00,2024-02-14 11:59:59,11:59:59,0 days 00:00:01
139.98,139.88,139.98,139.88,381431.52,2726,2024-02-16 11:00:00,2024-02-16 11:59:59,11:59:59,0 days 00:00:01
140.12,140.06,140.12,140.04,236999.99999999997,1692,2024-02-19 11:00:00,2024-02-19 11:59:59,11:59:59,0 days 00:00:01
140.56,140.24,140.66,140.24,252107.3,1796,2024-02-20 11:00:00,2024-02-20 11:59:59,11:59:59,0 days 00:00:01
140.3,140.38,140.48,140.28,138547.66,987,2024-02-21 11:00:00,2024-02-21 11:59:59,11:59:59,0 days 00:00:01
140.02,140.06,140.08,140.0,268968.45999999996,1921,2024-02-22 11:00:00,2024-02-22 11:59:07,11:59:07,0 days 00:00:53
140.5,140.3,140.72,140.3,1756883.5599999996,12491,2024-02-26 11:00:00,2024-02-26 11:59:59,11:59:59,0 days 00:00:01
140.4,140.44,140.6,140.38,212472.42000000007,1513,2024-02-27 11:00:00,2024-02-27 11:59:59,11:59:59,0 days 00:00:01
140.82,140.84,140.84,140.58,554286.1200000001,3938,2024-02-29 11:00:00,2024-02-29 11:59:59,11:59:59,0 days 00:00:01
140.84,140.82,140.88,140.82,254648.6600000001,1808,2024-03-01 11:00:00,2024-03-01 11:59:08,11:59:08,0 days 00:00:52
140.8,140.86,140.92,140.72,568497.9199999999,4038,2024-03-04 11:00:00,2024-03-04 11:59:59,11:59:59,0 days 00:00:01
140.96,141.06,141.22,140.96,681352.6600000001,4829,2024-03-05 11:00:00,2024-03-05 11:59:59,11:59:59,0 days 00:00:01
141.08,140.82,141.08,140.72,651474.58,4626,2024-03-06 11:00:00,2024-03-06 11:59:59,11:59:59,0 days 00:00:01
140.86,140.88,140.92,140.68,677843.92,4813,2024-03-07 11:00:00,2024-03-07 11:59:59,11:59:59,0 days 00:00:01
141.12,141.22,141.28,141.06,941454.1199999996,6668,2024-03-11 11:00:00,2024-03-11 11:59:59,11:59:59,0 days 00:00:01
141.34,141.32,141.36,141.14,386936.74,2738,2024-03-12 11:00:00,2024-03-12 11:59:59,11:59:59,0 days 00:00:01
141.22,141.18,141.22,141.0,429699.06,3045,2024-03-13 11:00:00,2024-03-13 11:59:59,11:59:59,0 days 00:00:01
140.98,140.9,141.1,140.84,91608.97999999998,650,2024-03-14 11:00:00,2024-03-14 11:59:59,11:59:59,0 days 00:00:01
140.96,140.86,141.0,140.86,254724.14,1808,2024-03-15 11:00:00,2024-03-15 11:59:02,11:59:02,0 days 00:00:58
140.44,140.66,140.7,140.42,906869.02,6449,2024-03-18 11:00:00,2024-03-18 11:59:59,11:59:59,0 days 00:00:01
140.52,140.54,140.6,140.4,813098.7599999998,5786,2024-03-19 11:00:00,2024-03-19 11:59:59,11:59:59,0 days 00:00:01
140.34,140.9,140.98,140.3,1055283.3600000003,7507,2024-03-20 11:00:00,2024-03-20 11:59:59,11:59:59,0 days 00:00:01
140.5,140.68,141.1,140.4,1161243.1199999994,8259,2024-03-21 11:00:00,2024-03-21 11:59:59,11:59:59,0 days 00:00:01
141.04,141.22,141.26,140.96,998972.74,7073,2024-03-22 11:00:00,2024-03-22 11:59:59,11:59:59,0 days 00:00:01
140.92,140.9,140.92,140.76,278426.22000000003,1977,2024-03-25 11:00:00,2024-03-25 11:59:59,11:59:59,0 days 00:00:01
140.88,140.88,140.96,140.88,342870.13999999996,2433,2024-03-27 11:00:00,2024-03-27 11:59:59,11:59:59,0 days 00:00:01
140.92,140.94,141.0,140.9,300196.2799999999,2130,2024-03-28 11:00:00,2024-03-28 11:59:59,11:59:59,0 days 00:00:01
141.28,141.52,141.54,141.12,1641906.1999999997,11611,2024-03-29 11:00:00,2024-03-29 11:59:59,11:59:59,0 days 00:00:01
141.44,141.46,141.46,141.28,629544.3199999998,4453,2024-04-01 11:00:00,2024-04-01 11:59:59,11:59:59,0 days 00:00:01
141.68,141.74,141.76,141.5,89523.04000000002,632,2024-04-02 11:00:00,2024-04-02 11:59:59,11:59:59,0 days 00:00:01
141.44,141.6,141.68,141.36,578055.3400000001,4083,2024-04-03 11:00:00,2024-04-03 11:59:59,11:59:59,0 days 00:00:01
141.4,141.38,141.46,141.3,464785.64,3287,2024-04-04 11:00:00,2024-04-04 11:59:59,11:59:59,0 days 00:00:01
141.72,141.66,142.02,141.62,742680.26,5236,2024-04-05 11:00:00,2024-04-05 11:59:03,11:59:03,0 days 00:00:57
141.54,141.72,141.82,141.44,738786.2000000001,5218,2024-04-08 11:00:00,2024-04-08 11:59:59,11:59:59,0 days 00:00:01
141.76,141.7,141.84,141.62,809227.7399999998,5709,2024-04-09 11:00:00,2024-04-09 11:59:03,11:59:03,0 days 00:00:57
141.68,141.66,141.7,141.58,459338.6799999998,3243,2024-04-10 11:00:00,2024-04-10 11:59:03,11:59:03,0 days 00:00:57
141.52,141.38,141.52,141.34,560858.8199999998,3966,2024-04-11 11:00:00,2024-04-11 11:59:59,11:59:59,0 days 00:00:01
141.82,141.64,141.86,141.6,2477741.659999999,17470,2024-04-12 11:00:00,2024-04-12 11:59:59,11:59:59,0 days 00:00:01
141.6,141.6,141.68,141.56,355602.1,2511,2024-04-15 11:00:00,2024-04-15 11:59:59,11:59:59,0 days 00:00:01
142.1,142.1,142.12,141.88,225154.40000000002,1585,2024-04-16 11:00:00,2024-04-16 11:59:59,11:59:59,0 days 00:00:01
141.98,142.06,142.08,141.92,1920738.6,13520,2024-04-17 11:00:00,2024-04-17 11:59:59,11:59:59,0 days 00:00:01
141.9,142.02,142.14,141.9,312613.63999999996,2200,2024-04-18 11:00:00,2024-04-18 11:59:59,11:59:59,0 days 00:00:01
141.98,142.06,142.16,141.94,2610999.44,18371,2024-04-19 11:00:00,2024-04-19 11:59:59,11:59:59,0 days 00:00:01
142.12,142.06,142.12,142.02,230536.54000000004,1623,2024-04-22 11:00:00,2024-04-22 11:59:59,11:59:59,0 days 00:00:01
142.22,142.32,142.32,142.16,1811847.3,12737,2024-04-23 11:00:00,2024-04-23 11:59:59,11:59:59,0 days 00:00:01
142.0,142.22,142.24,141.92,448366.25999999995,3156,2024-04-24 11:00:00,2024-04-24 11:59:59,11:59:59,0 days 00:00:01
142.2,141.96,142.28,141.92,549544.1599999999,3867,2024-04-25 11:00:00,2024-04-25 11:59:59,11:59:59,0 days 00:00:01
142.28,142.36,142.42,142.28,288239.7400000001,2025,2024-04-26 11:00:00,2024-04-26 11:59:59,11:59:59,0 days 00:00:01
142.32,142.5,142.5,141.98,841300.6199999998,5917,2024-04-27 11:00:00,2024-04-27 11:59:59,11:59:59,0 days 00:00:01
142.34,142.32,142.52,142.32,455290.49999999994,3195,2024-04-29 11:00:00,2024-04-29 11:59:07,11:59:07,0 days 00:00:53
142.26,142.38,142.38,142.12,358177.08,2518,2024-04-30 11:00:00,2024-04-30 11:59:59,11:59:59,0 days 00:00:01
142.38,142.3,142.38,142.26,262147.82,1842,2024-05-02 11:00:00,2024-05-02 11:59:59,11:59:59,0 days 00:00:01
142.46,142.44,142.46,142.4,210524.59999999998,1478,2024-05-06 11:00:00,2024-05-06 11:59:13,11:59:13,0 days 00:00:47
142.54,142.76,142.78,142.52,277628.31999999995,1945,2024-05-08 11:00:00,2024-05-08 11:59:59,11:59:59,0 days 00:00:01
142.56,142.64,142.74,142.56,143638.36000000002,1007,2024-05-10 11:00:00,2024-05-10 11:59:02,11:59:02,0 days 00:00:58
142.46,142.7,142.7,142.46,513031.07999999996,3599,2024-05-13 11:00:00,2024-05-13 11:59:59,11:59:59,0 days 00:00:01
142.68,142.68,142.68,142.54,830684.2999999999,5823,2024-05-14 11:00:00,2024-05-14 11:59:03,11:59:03,0 days 00:00:57
142.34,142.22,142.34,142.22,208258.81999999998,1464,2024-05-15 11:00:00,2024-05-15 11:59:09,11:59:09,0 days 00:00:51
142.38,142.28,142.4,142.26,50237.28,353,2024-05-16 11:00:00,2024-05-16 11:59:59,11:59:59,0 days 00:00:01
142.34,142.32,142.34,142.22,282089.36,1983,2024-05-17 11:00:00,2024-05-17 11:59:59,11:59:59,0 days 00:00:01
142.28,142.22,142.28,142.08,488041.68000000005,3433,2024-05-20 11:00:00,2024-05-20 11:59:07,11:59:07,0 days 00:00:53
142.32,142.34,142.74,142.28,1419721.5,9966,2024-05-21 11:00:00,2024-05-21 11:59:59,11:59:59,0 days 00:00:01
142.3,142.54,142.54,142.22,2155679.7,15128,2024-05-22 11:00:00,2024-05-22 11:59:59,11:59:59,0 days 00:00:01
142.22,142.22,142.3,142.2,1380638.0599999998,9704,2024-05-23 11:00:00,2024-05-23 11:59:59,11:59:59,0 days 00:00:01
142.04,142.06,142.2,141.94,835032.6000000003,5876,2024-05-24 11:00:00,2024-05-24 11:59:59,11:59:59,0 days 00:00:01
141.7,141.7,141.72,141.58,529794.48,3739,2024-05-27 11:00:00,2024-05-27 11:59:08,11:59:08,0 days 00:00:52
141.16,141.2,141.42,141.02,731211.7000000001,5179,2024-05-28 11:00:00,2024-05-28 11:59:59,11:59:59,0 days 00:00:01
141.1,141.32,141.48,141.02,2073064.3399999994,14668,2024-05-29 11:00:00,2024-05-29 11:59:59,11:59:59,0 days 00:00:01
141.4,141.46,141.62,141.34,711113.6,5025,2024-05-30 11:00:00,2024-05-30 11:59:59,11:59:59,0 days 00:00:01
141.52,141.38,141.52,141.38,187371.79999999993,1325,2024-05-31 11:00:00,2024-05-31 11:59:59,11:59:59,0 days 00:00:01
141.06,140.86,141.28,140.8,1796145.0399999998,12731,2024-06-03 11:00:00,2024-06-03 11:59:59,11:59:59,0 days 00:00:01
140.96,141.02,141.06,140.6,3172689.3200000003,22503,2024-06-04 11:00:00,2024-06-04 11:59:08,11:59:08,0 days 00:00:52
141.16,141.08,141.4,140.92,1821686.5200000003,12897,2024-06-05 11:00:00,2024-06-05 11:59:59,11:59:59,0 days 00:00:01
141.28,141.4,141.54,141.26,195877.64,1385,2024-06-06 11:00:00,2024-06-06 11:59:59,11:59:59,0 days 00:00:01
141.4,141.32,141.46,141.32,626995.66,4435,2024-06-10 11:00:00,2024-06-10 11:59:59,11:59:59,0 days 00:00:01
140.96,140.9,141.26,140.88,545093.6,3868,2024-06-13 11:00:00,2024-06-13 11:59:59,11:59:59,0 days 00:00:01
141.6,141.46,141.6,141.4,143734.18000000005,1016,2024-06-14 11:00:00,2024-06-14 11:59:59,11:59:59,0 days 00:00:01
141.24,141.24,141.24,141.2,1926878.5999999996,13644,2024-06-18 11:00:00,2024-06-18 11:59:03,11:59:03,0 days 00:00:57
141.34,141.4,141.44,141.26,1248857.48,8831,2024-06-19 11:00:00,2024-06-19 11:59:59,11:59:59,0 days 00:00:01
140.6,140.46,140.88,140.38,1734784.6199999999,12355,2024-06-20 11:00:00,2024-06-20 11:59:59,11:59:59,0 days 00:00:01
140.5,140.38,140.52,140.32,447862.2200000001,3188,2024-06-21 11:00:00,2024-06-21 11:59:59,11:59:59,0 days 00:00:01
141.1,140.8,141.46,140.72,525540.9,3726,2024-06-25 11:00:00,2024-06-25 11:59:02,11:59:02,0 days 00:00:58
141.58,141.56,141.62,141.5,1923167.6200000006,13582,2024-06-26 11:00:00,2024-06-26 11:59:59,11:59:59,0 days 00:00:01
141.04,140.9,141.38,140.78,3218974.1999999983,22804,2024-06-27 11:00:00,2024-06-27 11:59:59,11:59:59,0 days 00:00:01
141.02,140.92,141.04,140.86,542540.36,3850,2024-06-28 11:00:00,2024-06-28 11:59:59,11:59:59,0 days 00:00:01
141.7,141.7,141.76,141.22,756596.8399999997,5345,2024-07-01 11:00:00,2024-07-01 11:59:59,11:59:59,0 days 00:00:01
141.86,141.82,141.88,141.66,129572.58000000005,914,2024-07-02 11:00:00,2024-07-02 11:59:02,11:59:02,0 days 00:00:58
141.88,141.76,142.04,141.6,316659.0,2231,2024-07-04 11:00:00,2024-07-04 11:59:59,11:59:59,0 days 00:00:01
141.64,141.88,142.08,141.56,628990.9800000001,4435,2024-07-05 11:00:00,2024-07-05 11:59:03,11:59:03,0 days 00:00:57
141.74,141.82,141.88,141.72,157406.24000000008,1110,2024-07-08 11:00:00,2024-07-08 11:59:59,11:59:59,0 days 00:00:01
141.72,141.96,142.0,141.44,1986824.1200000003,14035,2024-07-09 11:00:00,2024-07-09 11:59:59,11:59:59,0 days 00:00:01
141.7,141.54,141.72,141.54,393894.95999999996,2781,2024-07-10 11:00:00,2024-07-10 11:59:03,11:59:03,0 days 00:00:57
141.5,141.64,141.8,141.42,1075483.6800000002,7593,2024-07-11 11:00:00,2024-07-11 11:59:59,11:59:59,0 days 00:00:01
141.54,141.6,141.7,141.52,783194.9200000002,5530,2024-07-15 11:00:00,2024-07-15 11:59:59,11:59:59,0 days 00:00:01
141.72,141.7,142.16,141.66,1461149.0600000003,10291,2024-07-16 11:00:00,2024-07-16 11:59:03,11:59:03,0 days 00:00:57
141.66,141.64,141.7,141.64,379373.06,2678,2024-07-17 11:00:00,2024-07-17 11:59:59,11:59:59,0 days 00:00:01
142.14,142.24,142.4,141.98,900531.78,6335,2024-07-18 11:00:00,2024-07-18 11:59:03,11:59:03,0 days 00:00:57
142.14,142.22,142.3,142.12,736713.02,5182,2024-07-22 11:00:00,2024-07-22 11:59:59,11:59:59,0 days 00:00:01
142.28,142.22,142.74,142.18,2566824.72,18027,2024-07-23 11:00:00,2024-07-23 11:59:59,11:59:59,0 days 00:00:01
142.44,142.36,142.46,142.32,94821.67999999998,666,2024-07-24 11:00:00,2024-07-24 11:59:59,11:59:59,0 days 00:00:01
142.82,142.66,142.82,142.5,1065025.7,7464,2024-07-25 11:00:00,2024-07-25 11:59:59,11:59:59,0 days 00:00:01
142.56,142.5,142.6,142.5,2096621.94,14709,2024-07-26 11:00:00,2024-07-26 11:59:59,11:59:59,0 days 00:00:01
142.6,142.6,142.72,142.46,511117.75999999983,3585,2024-07-29 11:00:00,2024-07-29 11:59:13,11:59:13,0 days 00:00:47
142.38,142.34,142.38,142.32,924467.54,6494,2024-07-30 11:00:00,2024-07-30 11:59:59,11:59:59,0 days 00:00:01
142.66,142.66,142.76,142.58,281170.58000000013,1971,2024-07-31 11:00:00,2024-07-31 11:59:59,11:59:59,0 days 00:00:01
142.94,143.28,143.34,142.9,2364809.4599999995,16504,2024-08-01 11:00:00,2024-08-01 11:59:59,11:59:59,0 days 00:00:01
142.94,143.28,143.52,142.94,4086762.7999999993,28525,2024-08-05 11:00:00,2024-08-05 11:59:59,11:59:59,0 days 00:00:01
143.6,143.8,143.86,143.6,549603.9200000002,3821,2024-08-06 11:00:00,2024-08-06 11:59:59,11:59:59,0 days 00:00:01
143.5,143.56,143.66,143.48,694601.9400000003,4837,2024-08-07 11:00:00,2024-08-07 11:59:59,11:59:59,0 days 00:00:01
144.18,144.1,144.22,143.9,1065837.6800000002,7399,2024-08-12 11:00:00,2024-08-12 11:59:59,11:59:59,0 days 00:00:01
144.52,144.4,144.54,144.32,2334466.7600000002,16153,2024-08-13 11:00:00,2024-08-13 11:59:03,11:59:03,0 days 00:00:57
144.66,144.48,144.66,144.36,1004223.9,6949,2024-08-14 11:00:00,2024-08-14 11:59:59,11:59:59,0 days 00:00:01
144.68,144.62,144.68,144.5,476929.88,3297,2024-08-15 11:00:00,2024-08-15 11:59:03,11:59:03,0 days 00:00:57
144.18,144.14,144.2,143.98,222710.70000000007,1546,2024-08-19 11:00:00,2024-08-19 11:59:59,11:59:59,0 days 00:00:01
144.32,144.28,144.38,143.92,1648231.2999999998,11437,2024-08-20 11:00:00,2024-08-20 11:59:59,11:59:59,0 days 00:00:01
144.02,144.1,144.36,144.02,1224261.4800000007,8490,2024-08-21 11:00:00,2024-08-21 11:59:59,11:59:59,0 days 00:00:01
144.06,143.86,144.12,143.8,422724.56000000006,2937,2024-08-22 11:00:00,2024-08-22 11:59:59,11:59:59,0 days 00:00:01
144.1,144.1,144.12,144.0,962417.9400000002,6681,2024-08-23 11:00:00,2024-08-23 11:59:59,11:59:59,0 days 00:00:01
143.7,143.82,143.88,143.56,2165076.8600000003,15073,2024-08-26 11:00:00,2024-08-26 11:59:59,11:59:59,0 days 00:00:01
143.14,143.3,143.48,143.14,249451.82,1741,2024-08-27 11:00:00,2024-08-27 11:59:59,11:59:59,0 days 00:00:01
143.8,144.04,144.06,143.72,1621259.2799999998,11258,2024-08-28 11:00:00,2024-08-28 11:59:59,11:59:59,0 days 00:00:01
143.58,143.58,143.72,143.5,365741.3799999999,2547,2024-08-29 11:00:00,2024-08-29 11:59:03,11:59:03,0 days 00:00:57
143.46,143.66,143.9,143.4,1359574.4600000004,9467,2024-08-30 11:00:00,2024-08-30 11:59:03,11:59:03,0 days 00:00:57
143.2,143.12,143.32,143.12,934166.8600000001,6525,2024-09-02 11:00:00,2024-09-02 11:59:59,11:59:59,0 days 00:00:01
143.0,143.18,143.38,143.0,2065295.08,14429,2024-09-03 11:00:00,2024-09-03 11:59:59,11:59:59,0 days 00:00:01
142.92,143.02,143.34,142.9,1478813.4600000004,10330,2024-09-04 11:00:00,2024-09-04 11:59:59,11:59:59,0 days 00:00:01
142.88,143.02,143.14,142.86,182988.16000000003,1279,2024-09-05 11:00:00,2024-09-05 11:59:59,11:59:59,0 days 00:00:01
143.38,143.24,143.44,143.08,121636.85999999997,849,2024-09-06 11:00:00,2024-09-06 11:59:59,11:59:59,0 days 00:00:01
144.06,143.78,144.06,143.7,8953966.459999997,62180,2024-09-09 11:00:00,2024-09-09 11:59:59,11:59:59,0 days 00:00:01
144.2,144.22,144.22,144.1,1925844.1399999997,13354,2024-09-10 11:00:00,2024-09-10 11:59:59,11:59:59,0 days 00:00:01
144.28,144.18,144.38,144.0,16174119.059999999,112082,2024-09-11 11:00:00,2024-09-11 11:59:59,11:59:59,0 days 00:00:01
143.5,143.62,143.64,143.32,3553884.6999999993,24750,2024-09-12 11:00:00,2024-09-12 11:59:59,11:59:59,0 days 00:00:01
143.98,143.9,143.98,143.72,1793027.1199999996,12459,2024-09-13 11:00:00,2024-09-13 11:59:02,11:59:02,0 days 00:00:58
143.74,143.8,143.84,143.7,3429884.78,23849,2024-09-16 11:00:00,2024-09-16 11:59:59,11:59:59,0 days 00:00:01
143.56,143.72,143.72,143.44,635100.1800000002,4421,2024-09-17 11:00:00,2024-09-17 11:59:59,11:59:59,0 days 00:00:01
143.92,143.72,143.92,143.66,1364430.0199999998,9482,2024-09-18 11:00:00,2024-09-18 11:59:59,11:59:59,0 days 00:00:01
143.86,143.72,143.86,143.4,2093351.5400000005,14569,2024-09-19 11:00:00,2024-09-19 11:59:59,11:59:59,0 days 00:00:01
143.74,143.7,143.74,143.62,3031933.5200000005,21098,2024-09-20 11:00:00,2024-09-20 11:59:59,11:59:59,0 days 00:00:01
143.82,143.86,143.94,143.68,1371560.6800000006,9534,2024-09-23 11:00:00,2024-09-23 11:59:09,11:59:09,0 days 00:00:51
143.86,143.88,143.9,143.62,2748884.04,19116,2024-09-24 11:00:00,2024-09-24 11:59:03,11:59:03,0 days 00:00:57
143.96,143.92,144.0,143.82,444599.0399999999,3089,2024-09-25 11:00:00,2024-09-25 11:59:59,11:59:59,0 days 00:00:01
144.04,144.08,144.16,144.04,665140.7399999998,4616,2024-09-26 11:00:00,2024-09-26 11:59:59,11:59:59,0 days 00:00:01
144.2,144.24,144.34,144.16,1432409.9800000004,9931,2024-09-30 11:00:00,2024-09-30 11:59:59,11:59:59,0 days 00:00:01
